time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
1,0,1,5,5,0.9,1,0,0.0,0.0
2,0,2,5,10,0.7904862658184875,2,0,0.0,0.0
3,0,3,5,15,0.6942983738307293,3,0,0.0,0.0
4,0,4,0,15,0.609814809881446,3,1,1.0,0.0
5,0,5,5,20,0.5356113687822168,4,1,0.0,0.0
6,0,6,5,25,0.4704371453762037,5,1,0.0,0.0
7,0,7,0,25,0.4131934470563824,5,2,1.0,0.0
8,0,8,5,30,0.36291527224918735,6,2,0.0,0.0
9,0,9,5,35,0.3187550426319553,7,2,0.0,0.0
10,0,10,0,35,0.27996831484549684,7,3,1.0,0.0
11,0,11,5,40,0.2459012308330126,8,3,0.0,0.0
12,0,12,5,45,0.21597949524595342,9,3,0.0,0.0
13,0,13,5,50,0.18969869410037274,10,3,0.0,0.0
14,0,14,0,50,0.16661579147783018,10,4,1.0,0.0
15,0,15,0,50,0.14634166092411305,10,5,2.0,0.0
18,-1,3,0,0,0.0,0,0,,
19,1,1,5,5,0.4,1,0,0.0,18.0
20,1,2,5,10,0.3513272292526611,2,0,0.0,18.0
21,1,3,0,10,0.30857705503587973,2,1,1.0,18.0
22,1,4,5,15,0.2710288043917538,3,1,0.0,18.0
23,1,5,5,20,0.23804949723654079,4,1,0.0,18.0
24,1,6,0,20,0.2090831757227572,4,2,1.0,18.0
25,1,7,0,20,0.18364153202505884,4,3,2.0,18.0
28,-1,3,0,0,0.0,0,0,,
29,0,1,5,5,0.9,1,0,0.0,28.0
30,0,2,5,10,0.7904862658184875,2,0,0.0,28.0
31,0,3,5,15,0.6942983738307293,3,0,0.0,28.0
32,0,4,0,15,0.609814809881446,3,1,1.0,28.0
33,0,5,5,20,0.5356113687822168,4,1,0.0,28.0
34,0,6,0,20,0.4704371453762037,4,2,1.0,28.0
35,0,7,0,20,0.4131934470563824,4,3,2.0,28.0
38,-1,3,0,0,0.0,0,0,,
39,1,1,0,0,0.4,0,1,1.0,38.0
40,1,2,0,0,0.3513272292526611,0,2,2.0,38.0
43,-1,3,0,0,0.0,0,0,,
44,1,1,0,0,0.4,0,1,1.0,43.0
45,1,2,0,0,0.3513272292526611,0,2,2.0,43.0
48,-1,3,0,0,0.0,0,0,,
49,0,1,5,5,0.9,1,0,0.0,48.0
50,0,2,5,10,0.7904862658184875,2,0,0.0,48.0
51,0,3,5,15,0.6942983738307293,3,0,0.0,48.0
52,0,4,5,20,0.609814809881446,4,0,0.0,48.0
53,0,5,0,20,0.5356113687822168,4,1,1.0,48.0
54,0,6,0,20,0.4704371453762037,4,2,2.0,48.0
57,-1,3,0,0,0.0,0,0,,
