time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
1,0,1,5,5,0.9,1,0,0.0,0.0
2,0,2,5,10,0.7904862658184875,2,0,0.0,0.0
3,0,3,5,15,0.6942983738307293,3,0,0.0,0.0
4,0,4,5,20,0.609814809881446,4,0,0.0,0.0
5,0,5,5,25,0.5356113687822168,5,0,0.0,0.0
6,0,6,0,25,0.4704371453762037,5,1,1.0,0.0
7,0,7,0,25,0.4131934470563824,5,2,2.0,0.0
8,0,8,5,30,0.36291527224918735,6,2,0.0,0.0
9,0,9,5,35,0.3187550426319553,7,2,0.0,0.0
10,0,10,0,35,0.27996831484549684,7,3,1.0,0.0
11,0,11,0,35,0.2459012308330126,7,4,2.0,0.0
12,0,12,0,35,0.21597949524595342,7,5,3.0,0.0
13,0,13,0,35,0.18969869410037274,7,6,4.0,0.0
14,0,14,0,35,0.16661579147783018,7,7,5.0,0.0
15,0,15,0,35,0.14634166092411305,7,8,6.0,0.0
16,0,16,0,35,0.12853452564175263,7,9,7.0,0.0
17,0,17,0,35,0.11289419689255517,7,10,8.0,0.0
18,0,18,0,35,0.09915701348241447,7,11,9.0,0.0
19,0,19,0,35,0.08709139701936361,7,12,10.0,0.0
20,0,20,0,35,0.07649394801639119,7,13,11.0,0.0
21,0,21,0,35,0.06718601702798951,7,14,12.0,0.0
24,-1,3,0,0,0.0,0,0,,
25,1,1,5,5,0.4,1,0,0.0,24.0
26,1,2,0,5,0.3513272292526611,1,1,1.0,24.0
27,1,3,0,5,0.30857705503587973,1,2,2.0,24.0
30,-1,3,0,0,0.0,0,0,,
31,0,1,5,5,0.9,1,0,0.0,30.0
32,0,2,5,10,0.7904862658184875,2,0,0.0,30.0
33,0,3,5,15,0.6942983738307293,3,0,0.0,30.0
34,0,4,5,20,0.609814809881446,4,0,0.0,30.0
35,0,5,0,20,0.5356113687822168,4,1,1.0,30.0
36,0,6,0,20,0.4704371453762037,4,2,2.0,30.0
37,0,7,0,20,0.4131934470563824,4,3,3.0,30.0
38,0,8,0,20,0.36291527224918735,4,4,4.0,30.0
39,0,9,0,20,0.3187550426319553,4,5,5.0,30.0
40,0,10,0,20,0.27996831484549684,4,6,6.0,30.0
41,0,11,0,20,0.2459012308330126,4,7,7.0,30.0
42,0,12,0,20,0.21597949524595342,4,8,8.0,30.0
45,-1,3,0,0,0.0,0,0,,
46,1,1,5,5,0.4,1,0,0.0,45.0
47,1,2,5,10,0.3513272292526611,2,0,0.0,45.0
48,1,3,0,10,0.30857705503587973,2,1,1.0,45.0
49,1,4,0,10,0.2710288043917538,2,2,2.0,45.0
