time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
58,1,3,5,10,0.30857705503587973,2,1,0.0,55.0
59,1,4,0,10,0.2710288043917538,2,2,1.0,55.0
60,1,5,0,10,0.23804949723654079,2,3,2.0,55.0
63,-1,3,0,0,0.0,0,0,,
64,1,1,5,5,0.4,1,0,0.0,63.0
65,1,2,0,5,0.3513272292526611,1,1,1.0,63.0
66,1,3,0,5,0.30857705503587973,1,2,2.0,63.0
69,-1,3,0,0,0.0,0,0,,
70,0,1,0,0,0.9,0,1,1.0,69.0
71,0,2,5,5,0.7904862658184875,1,1,0.0,69.0
72,0,3,5,10,0.6942983738307293,2,1,0.0,69.0
73,0,4,5,15,0.609814809881446,3,1,0.0,69.0
74,0,5,5,20,0.5356113687822168,4,1,0.0,69.0
75,0,6,0,20,0.4704371453762037,4,2,1.0,69.0
76,0,7,0,20,0.4131934470563824,4,3,2.0,69.0
79,-1,3,0,0,0.0,0,0,,
80,1,1,0,0,0.4,0,1,1.0,79.0
81,1,2,0,0,0.3513272292526611,0,2,2.0,79.0
84,-1,3,0,0,0.0,0,0,,
85,0,1,5,5,0.9,1,0,0.0,84.0
86,0,2,5,10,0.7904862658184875,2,0,0.0,84.0
87,0,3,5,15,0.6942983738307293,3,0,0.0,84.0
88,0,4,0,15,0.609814809881446,3,1,1.0,84.0
89,0,5,5,20,0.5356113687822168,4,1,0.0,84.0
90,0,6,5,25,0.4704371453762037,5,1,0.0,84.0
91,0,7,0,25,0.4131934470563824,5,2,1.0,84.0
92,0,8,0,25,0.36291527224918735,5,3,2.0,84.0
95,-1,3,0,0,0.0,0,0,,
96,1,1,0,0,0.4,0,1,1.0,95.0
97,1,2,0,0,0.3513272292526611,0,2,2.0,95.0
100,-1,3,0,0,0.0,0,0,,
101,1,1,0,0,0.4,0,1,1.0,100.0
102,1,2,5,5,0.3513272292526611,1,1,0.0,100.0
103,1,3,0,5,0.30857705503587973,1,2,1.0,100.0
104,1,4,5,10,0.2710288043917538,2,2,0.0,100.0
105,1,5,0,10,0.23804949723654079,2,3,1.0,100.0
106,1,6,0,10,0.2090831757227572,2,4,2.0,100.0
109,-1,3,0,0,0.0,0,0,,
110,1,1,0,0,0.4,0,1,1.0,109.0
111,1,2,5,5,0.3513272292526611,1,1,0.0,109.0
112,1,3,0,5,0.30857705503587973,1,2,1.0,109.0
113,1,4,5,10,0.2710288043917538,2,2,0.0,109.0
114,1,5,0,10,0.23804949723654079,2,3,1.0,109.0
115,1,6,5,15,0.2090831757227572,3,3,0.0,109.0
116,1,7,0,15,0.18364153202505884,3,4,1.0,109.0
117,1,8,5,20,0.1612956765551944,4,4,0.0,109.0
118,1,9,0,20,0.14166890783642458,4,5,1.0,109.0
119,1,10,0,20,0.12443036215355414,4,6,2.0,109.0
122,-1,3,0,0,0.0,0,0,,
123,0,1,5,5,0.9,1,0,0.0,122.0
124,0,2,5,10,0.7904862658184875,2,0,0.0,122.0
125,0,3,5,15,0.6942983738307293,3,0,0.0,122.0
126,0,4,5,20,0.609814809881446,4,0,0.0,122.0
127,0,5,5,25,0.5356113687822168,5,0,0.0,122.0
128,0,6,0,25,0.4704371453762037,5,1,1.0,122.0
129,0,7,5,30,0.4131934470563824,6,1,0.0,122.0
130,0,8,5,35,0.36291527224918735,7,1,0.0,122.0
131,0,9,0,35,0.3187550426319553,7,2,1.0,122.0
132,0,10,5,40,0.27996831484549684,8,2,0.0,122.0
133,0,11,0,40,0.2459012308330126,8,3,1.0,122.0
134,0,12,5,45,0.21597949524595342,9,3,0.0,122.0
135,0,13,0,45,0.18969869410037274,9,4,1.0,122.0
136,0,14,5,50,0.16661579147783018,10,4,0.0,122.0
137,0,15,0,50,0.14634166092411305,10,5,1.0,122.0
138,0,16,5,55,0.12853452564175263,11,5,0.0,122.0
139,0,17,0,55,0.11289419689255517,11,6,1.0,122.0
140,0,18,5,60,0.09915701348241447,12,6,0.0,122.0
141,0,19,0,60,0.08709139701936361,12,7,1.0,122.0
142,0,20,0,60,0.07649394801639119,12,8,2.0,122.0
145,-1,3,0,0,0.0,0,0,,
146,0,1,5,5,0.9,1,0,0.0,145.0
147,0,2,5,10,0.7904862658184875,2,0,0.0,145.0
148,0,3,5,15,0.6942983738307293,3,0,0.0,145.0
149,0,4,5,20,0.609814809881446,4,0,0.0,145.0
150,0,5,0,20,0.5356113687822168,4,1,1.0,145.0
151,0,6,0,20,0.4704371453762037,4,2,2.0,145.0
154,-1,3,0,0,0.0,0,0,,
155,1,1,0,0,0.4,0,1,1.0,154.0
156,1,2,0,0,0.3513272292526611,0,2,2.0,154.0
159,-1,3,0,0,0.0,0,0,,
160,1,1,5,5,0.4,1,0,0.0,159.0
161,1,2,0,5,0.3513272292526611,1,1,1.0,159.0
162,1,3,5,10,0.30857705503587973,2,1,0.0,159.0
163,1,4,5,15,0.2710288043917538,3,1,0.0,159.0
164,1,5,0,15,0.23804949723654079,3,2,1.0,159.0
165,1,6,0,15,0.2090831757227572,3,3,2.0,159.0
168,-1,3,0,0,0.0,0,0,,
169,1,1,5,5,0.4,1,0,0.0,168.0
170,1,2,0,5,0.3513272292526611,1,1,1.0,168.0
171,1,3,0,5,0.30857705503587973,1,2,2.0,168.0
174,-1,3,0,0,0.0,0,0,,
175,0,1,5,5,0.9,1,0,0.0,174.0
176,0,2,0,5,0.7904862658184875,1,1,1.0,174.0
177,0,3,5,10,0.6942983738307293,2,1,0.0,174.0
178,0,4,0,10,0.609814809881446,2,2,1.0,174.0
179,0,5,0,10,0.5356113687822168,2,3,2.0,174.0
182,-1,3,0,0,0.0,0,0,,
