time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
1,0,1,0,0,0.9,0,1,1.0,0.0
4,-1,3,0,0,0.0,0,0,,
5,1,1,0,0,0.4,0,1,1.0,4.0
8,-1,3,0,0,0.0,0,0,,
9,0,1,5,5,0.9,1,0,0.0,8.0
10,0,2,5,10,0.7904862658184875,2,0,0.0,8.0
11,0,3,5,15,0.6942983738307293,3,0,0.0,8.0
12,0,4,0,15,0.609814809881446,3,1,1.0,8.0
13,0,5,5,20,0.5356113687822168,4,1,0.0,8.0
14,0,6,0,20,0.4704371453762037,4,2,1.0,8.0
15,0,7,5,25,0.4131934470563824,5,2,0.0,8.0
16,0,8,0,25,0.36291527224918735,5,3,1.0,8.0
17,0,9,0,25,0.3187550426319553,5,4,2.0,8.0
18,0,10,0,25,0.27996831484549684,5,5,3.0,8.0
19,0,11,0,25,0.2459012308330126,5,6,4.0,8.0
20,0,12,0,25,0.21597949524595342,5,7,5.0,8.0
21,0,13,5,30,0.18969869410037274,6,7,0.0,8.0
22,0,14,0,30,0.16661579147783018,6,8,1.0,8.0
23,0,15,5,35,0.14634166092411305,7,8,0.0,8.0
24,0,16,0,35,0.12853452564175263,7,9,1.0,8.0
25,0,17,0,35,0.11289419689255517,7,10,2.0,8.0
26,0,18,0,35,0.09915701348241447,7,11,3.0,8.0
27,0,19,0,35,0.08709139701936361,7,12,4.0,8.0
28,0,20,0,35,0.07649394801639119,7,13,5.0,8.0
29,0,21,0,35,0.06718601702798951,7,14,6.0,8.0
32,-1,3,0,0,0.0,0,0,,
33,1,1,0,0,0.4,0,1,1.0,32.0
36,-1,3,0,0,0.0,0,0,,
37,1,1,5,5,0.4,1,0,0.0,36.0
38,1,2,0,5,0.3513272292526611,1,1,1.0,36.0
39,1,3,5,10,0.30857705503587973,2,1,0.0,36.0
40,1,4,5,15,0.2710288043917538,3,1,0.0,36.0
41,1,5,0,15,0.23804949723654079,3,2,1.0,36.0
42,1,6,0,15,0.2090831757227572,3,3,2.0,36.0
43,1,7,0,15,0.18364153202505884,3,4,3.0,36.0
44,1,8,5,20,0.1612956765551944,4,4,0.0,36.0
45,1,9,0,20,0.14166890783642458,4,5,1.0,36.0
46,1,10,0,20,0.12443036215355414,4,6,2.0,36.0
47,1,11,0,20,0.10928943592578338,4,7,3.0,36.0
48,1,12,0,20,0.09599088677597929,4,8,4.0,36.0
51,-1,3,0,0,0.0,0,0,,
52,0,1,5,5,0.9,1,0,0.0,51.0
53,0,2,5,10,0.7904862658184875,2,0,0.0,51.0
54,0,3,5,15,0.6942983738307293,3,0,0.0,51.0
55,0,4,5,20,0.609814809881446,4,0,0.0,51.0
56,0,5,5,25,0.5356113687822168,5,0,0.0,51.0
57,0,6,0,25,0.4704371453762037,5,1,1.0,51.0
58,0,7,0,25,0.4131934470563824,5,2,2.0,51.0
59,0,8,0,25,0.36291527224918735,5,3,3.0,51.0
60,0,9,5,30,0.3187550426319553,6,3,0.0,51.0
61,0,10,0,30,0.27996831484549684,6,4,1.0,51.0
62,0,11,0,30,0.2459012308330126,6,5,2.0,51.0
63,0,12,0,30,0.21597949524595342,6,6,3.0,51.0
64,0,13,0,30,0.18969869410037274,6,7,4.0,51.0
65,0,14,0,30,0.16661579147783018,6,8,5.0,51.0
66,0,15,0,30,0.14634166092411305,6,9,6.0,51.0
67,0,16,0,30,0.12853452564175263,6,10,7.0,51.0
68,0,17,0,30,0.11289419689255517,6,11,8.0,51.0
69,0,18,0,30,0.09915701348241447,6,12,9.0,51.0
72,-1,3,0,0,0.0,0,0,,
73,1,1,5,5,0.4,1,0,0.0,72.0
74,1,2,5,10,0.3513272292526611,2,0,0.0,72.0
75,1,3,0,10,0.30857705503587973,2,1,1.0,72.0
76,1,4,0,10,0.2710288043917538,2,2,2.0,72.0
77,1,5,5,15,0.23804949723654079,3,2,0.0,72.0
78,1,6,5,20,0.2090831757227572,4,2,0.0,72.0
79,1,7,0,20,0.18364153202505884,4,3,1.0,72.0
80,1,8,0,20,0.1612956765551944,4,4,2.0,72.0
81,1,9,0,20,0.14166890783642458,4,5,3.0,72.0
82,1,10,0,20,0.12443036215355414,4,6,4.0,72.0
83,1,11,0,20,0.10928943592578338,4,7,5.0,72.0
84,1,12,0,20,0.09599088677597929,4,8,6.0,72.0
87,-1,3,0,0,0.0,0,0,,
88,1,1,5,5,0.4,1,0,0.0,87.0
89,1,2,0,5,0.3513272292526611,1,1,1.0,87.0
90,1,3,5,10,0.30857705503587973,2,1,0.0,87.0
91,1,4,0,10,0.2710288043917538,2,2,1.0,87.0
92,1,5,0,10,0.23804949723654079,2,3,2.0,87.0
93,1,6,0,10,0.2090831757227572,2,4,3.0,87.0
96,-1,3,0,0,0.0,0,0,,
97,0,1,5,5,0.9,1,0,0.0,96.0
98,0,2,5,10,0.7904862658184875,2,0,0.0,96.0
99,0,3,0,10,0.6942983738307293,2,1,1.0,96.0
100,0,4,5,15,0.609814809881446,3,1,0.0,96.0
101,0,5,5,20,0.5356113687822168,4,1,0.0,96.0
102,0,6,5,25,0.4704371453762037,5,1,0.0,96.0
103,0,7,5,30,0.4131934470563824,6,1,0.0,96.0
104,0,8,0,30,0.36291527224918735,6,2,1.0,96.0
105,0,9,0,30,0.3187550426319553,6,3,2.0,96.0
106,0,10,5,35,0.27996831484549684,7,3,0.0,96.0
107,0,11,0,35,0.2459012308330126,7,4,1.0,96.0
108,0,12,0,35,0.21597949524595342,7,5,2.0,96.0
109,0,13,0,35,0.18969869410037274,7,6,3.0,96.0
110,0,14,0,35,0.16661579147783018,7,7,4.0,96.0
111,0,15,0,35,0.14634166092411305,7,8,5.0,96.0
112,0,16,5,40,0.12853452564175263,8,8,0.0,96.0
113,0,17,0,40,0.11289419689255517,8,9,1.0,96.0
114,0,18,0,40,0.09915701348241447,8,10,2.0,96.0
115,0,19,0,40,0.08709139701936361,8,11,3.0,96.0
116,0,20,0,40,0.07649394801639119,8,12,4.0,96.0
117,0,21,0,40,0.06718601702798951,8,13,5.0,96.0
118,0,22,0,40,0.05901069301741416,8,14,6.0,96.0
119,0,23,0,40,0.05183015818521867,8,15,7.0,96.0
120,0,24,0,40,0.04552336466735001,8,16,8.0,96.0
123,-1,3,0,0,0.0,0,0,,
124,1,1,5,5,0.4,1,0,0.0,123.0
125,1,2,5,10,0.3513272292526611,2,0,0.0,123.0
126,1,3,0,10,0.30857705503587973,2,1,1.0,123.0
127,1,4,0,10,0.2710288043917538,2,2,2.0,123.0
128,1,5,0,10,0.23804949723654079,2,3,3.0,123.0
129,1,6,0,10,0.2090831757227572,2,4,4.0,123.0
132,-1,3,0,0,0.0,0,0,,
133,0,1,5,5,0.9,1,0,0.0,132.0
134,0,2,5,10,0.7904862658184875,2,0,0.0,132.0
135,0,3,0,10,0.6942983738307293,2,1,1.0,132.0
136,0,4,5,15,0.609814809881446,3,1,0.0,132.0
137,0,5,5,20,0.5356113687822168,4,1,0.0,132.0
138,0,6,5,25,0.4704371453762037,5,1,0.0,132.0
139,0,7,0,25,0.4131934470563824,5,2,1.0,132.0
140,0,8,5,30,0.36291527224918735,6,2,0.0,132.0
141,0,9,0,30,0.3187550426319553,6,3,1.0,132.0
142,0,10,0,30,0.27996831484549684,6,4,2.0,132.0
143,0,11,0,30,0.2459012308330126,6,5,3.0,132.0
144,0,12,0,30,0.21597949524595342,6,6,4.0,132.0
145,0,13,0,30,0.18969869410037274,6,7,5.0,132.0
146,0,14,0,30,0.16661579147783018,6,8,6.0,132.0
147,0,15,5,35,0.14634166092411305,7,8,0.0,132.0
148,0,16,0,35,0.12853452564175263,7,9,1.0,132.0
149,0,17,0,35,0.11289419689255517,7,10,2.0,132.0
150,0,18,0,35,0.09915701348241447,7,11,3.0,132.0
151,0,19,0,35,0.08709139701936361,7,12,4.0,132.0
152,0,20,5,40,0.07649394801639119,8,12,0.0,132.0
153,0,21,0,40,0.06718601702798951,8,13,1.0,132.0
154,0,22,0,40,0.05901069301741416,8,14,2.0,132.0
155,0,23,0,40,0.05183015818521867,8,15,3.0,132.0
156,0,24,0,40,0.04552336466735001,8,16,4.0,132.0
159,-1,3,0,0,0.0,0,0,,
160,1,1,0,0,0.4,0,1,1.0,159.0
163,-1,3,0,0,0.0,0,0,,
164,1,1,5,5,0.4,1,0,0.0,163.0
165,1,2,5,10,0.3513272292526611,2,0,0.0,163.0
166,1,3,5,15,0.30857705503587973,3,0,0.0,163.0
167,1,4,0,15,0.2710288043917538,3,1,1.0,163.0
168,1,5,0,15,0.23804949723654079,3,2,2.0,163.0
169,1,6,0,15,0.2090831757227572,3,3,3.0,163.0
170,1,7,0,15,0.18364153202505884,3,4,4.0,163.0
171,1,8,0,15,0.1612956765551944,3,5,5.0,163.0
172,1,9,0,15,0.14166890783642458,3,6,6.0,163.0
175,-1,3,0,0,0.0,0,0,,
176,1,1,5,5,0.4,1,0,0.0,175.0
177,1,2,0,5,0.3513272292526611,1,1,1.0,175.0
178,1,3,0,5,0.30857705503587973,1,2,2.0,175.0
181,-1,3,0,0,0.0,0,0,,
182,0,1,5,5,0.9,1,0,0.0,181.0
183,0,2,5,10,0.7904862658184875,2,0,0.0,181.0
184,0,3,5,15,0.6942983738307293,3,0,0.0,181.0
185,0,4,0,15,0.609814809881446,3,1,1.0,181.0
186,0,5,5,20,0.5356113687822168,4,1,0.0,181.0
187,0,6,5,25,0.4704371453762037,5,1,0.0,181.0
188,0,7,5,30,0.4131934470563824,6,1,0.0,181.0
189,0,8,0,30,0.36291527224918735,6,2,1.0,181.0
190,0,9,0,30,0.3187550426319553,6,3,2.0,181.0
191,0,10,5,35,0.27996831484549684,7,3,0.0,181.0
192,0,11,5,40,0.2459012308330126,8,3,0.0,181.0
193,0,12,0,40,0.21597949524595342,8,4,1.0,181.0
194,0,13,0,40,0.18969869410037274,8,5,2.0,181.0
195,0,14,0,40,0.16661579147783018,8,6,3.0,181.0
196,0,15,0,40,0.14634166092411305,8,7,4.0,181.0
197,0,16,0,40,0.12853452564175263,8,8,5.0,181.0
198,0,17,0,40,0.11289419689255517,8,9,6.0,181.0
199,0,18,0,40,0.09915701348241447,8,10,7.0,181.0
200,0,19,0,40,0.08709139701936361,8,11,8.0,181.0
201,0,20,0,40,0.07649394801639119,8,12,9.0,181.0
202,0,21,0,40,0.06718601702798951,8,13,10.0,181.0
203,0,22,0,40,0.05901069301741416,8,14,11.0,181.0
204,0,23,0,40,0.05183015818521867,8,15,12.0,181.0
205,0,24,0,40,0.04552336466735001,8,16,13.0,181.0
208,-1,3,0,0,0.0,0,0,,
209,0,1,5,5,0.9,1,0,0.0,208.0
210,0,2,5,10,0.7904862658184875,2,0,0.0,208.0
211,0,3,0,10,0.6942983738307293,2,1,1.0,208.0
212,0,4,0,10,0.609814809881446,2,2,2.0,208.0
213,0,5,0,10,0.5356113687822168,2,3,3.0,208.0
214,0,6,5,15,0.4704371453762037,3,3,0.0,208.0
215,0,7,5,20,0.4131934470563824,4,3,0.0,208.0
216,0,8,5,25,0.36291527224918735,5,3,0.0,208.0
217,0,9,0,25,0.3187550426319553,5,4,1.0,208.0
218,0,10,0,25,0.27996831484549684,5,5,2.0,208.0
219,0,11,0,25,0.2459012308330126,5,6,3.0,208.0
220,0,12,0,25,0.21597949524595342,5,7,4.0,208.0
221,0,13,0,25,0.18969869410037274,5,8,5.0,208.0
222,0,14,0,25,0.16661579147783018,5,9,6.0,208.0
223,0,15,0,25,0.14634166092411305,5,10,7.0,208.0
226,-1,3,0,0,0.0,0,0,,
227,1,1,5,5,0.4,1,0,0.0,226.0
228,1,2,0,5,0.3513272292526611,1,1,1.0,226.0
229,1,3,5,10,0.30857705503587973,2,1,0.0,226.0
230,1,4,5,15,0.2710288043917538,3,1,0.0,226.0
231,1,5,0,15,0.23804949723654079,3,2,1.0,226.0
232,1,6,0,15,0.2090831757227572,3,3,2.0,226.0
233,1,7,5,20,0.18364153202505884,4,3,0.0,226.0
234,1,8,0,20,0.1612956765551944,4,4,1.0,226.0
235,1,9,0,20,0.14166890783642458,4,5,2.0,226.0
236,1,10,0,20,0.12443036215355414,4,6,3.0,226.0
237,1,11,0,20,0.10928943592578338,4,7,4.0,226.0
238,1,12,0,20,0.09599088677597929,4,8,5.0,226.0
241,-1,3,0,0,0.0,0,0,,
242,1,1,5,5,0.4,1,0,0.0,241.0
243,1,2,5,10,0.3513272292526611,2,0,0.0,241.0
244,1,3,0,10,0.30857705503587973,2,1,1.0,241.0
245,1,4,0,10,0.2710288043917538,2,2,2.0,241.0
246,1,5,0,10,0.23804949723654079,2,3,3.0,241.0
247,1,6,0,10,0.2090831757227572,2,4,4.0,241.0
250,-1,3,0,0,0.0,0,0,,
251,1,1,0,0,0.4,0,1,1.0,250.0
254,-1,3,0,0,0.0,0,0,,
