time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
1,0,1,5,5,0.9,1,0,0.0,0.0
2,0,2,5,10,0.7904862658184875,2,0,0.0,0.0
3,0,3,5,15,0.6942983738307293,3,0,0.0,0.0
4,0,4,5,20,0.609814809881446,4,0,0.0,0.0
5,0,5,5,25,0.5356113687822168,5,0,0.0,0.0
6,0,6,5,30,0.4704371453762037,6,0,0.0,0.0
7,0,7,0,30,0.4131934470563824,6,1,1.0,0.0
8,0,8,0,30,0.36291527224918735,6,2,2.0,0.0
11,-1,3,0,0,0.0,0,0,,
12,1,1,5,5,0.4,1,0,0.0,11.0
13,1,2,5,10,0.3513272292526611,2,0,0.0,11.0
14,1,3,0,10,0.30857705503587973,2,1,1.0,11.0
15,1,4,0,10,0.2710288043917538,2,2,2.0,11.0
18,-1,3,0,0,0.0,0,0,,
19,0,1,5,5,0.9,1,0,0.0,18.0
20,0,2,5,10,0.7904862658184875,2,0,0.0,18.0
21,0,3,5,15,0.6942983738307293,3,0,0.0,18.0
22,0,4,0,15,0.609814809881446,3,1,1.0,18.0
23,0,5,5,20,0.5356113687822168,4,1,0.0,18.0
24,0,6,5,25,0.4704371453762037,5,1,0.0,18.0
25,0,7,0,25,0.4131934470563824,5,2,1.0,18.0
26,0,8,5,30,0.36291527224918735,6,2,0.0,18.0
27,0,9,0,30,0.3187550426319553,6,3,1.0,18.0
28,0,10,5,35,0.27996831484549684,7,3,0.0,18.0
29,0,11,5,40,0.2459012308330126,8,3,0.0,18.0
30,0,12,0,40,0.21597949524595342,8,4,1.0,18.0
31,0,13,0,40,0.18969869410037274,8,5,2.0,18.0
34,-1,3,0,0,0.0,0,0,,
35,1,1,0,0,0.4,0,1,1.0,34.0
36,1,2,5,5,0.3513272292526611,1,1,0.0,34.0
37,1,3,0,5,0.30857705503587973,1,2,1.0,34.0
38,1,4,0,5,0.2710288043917538,1,3,2.0,34.0
41,-1,3,0,0,0.0,0,0,,
42,1,1,0,0,0.4,0,1,1.0,41.0
43,1,2,0,0,0.3513272292526611,0,2,2.0,41.0
46,-1,3,0,0,0.0,0,0,,
47,0,1,5,5,0.9,1,0,0.0,46.0
48,0,2,5,10,0.7904862658184875,2,0,0.0,46.0
49,0,3,5,15,0.6942983738307293,3,0,0.0,46.0
50,0,4,0,15,0.609814809881446,3,1,1.0,46.0
51,0,5,0,15,0.5356113687822168,3,2,2.0,46.0
54,-1,3,0,0,0.0,0,0,,
55,1,1,5,5,0.4,1,0,0.0,54.0
56,1,2,5,10,0.3513272292526611,2,0,0.0,54.0
57,1,3,0,10,0.30857705503587973,2,1,1.0,54.0
