time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
1,0,1,5,5,0.9,1,0,0.0,0.0
2,0,2,5,10,0.7904862658184875,2,0,0.0,0.0
3,0,3,0,10,0.6942983738307293,2,1,1.0,0.0
4,0,4,5,15,0.609814809881446,3,1,0.0,0.0
5,0,5,5,20,0.5356113687822168,4,1,0.0,0.0
6,0,6,5,25,0.4704371453762037,5,1,0.0,0.0
7,0,7,0,25,0.4131934470563824,5,2,1.0,0.0
8,0,8,5,30,0.36291527224918735,6,2,0.0,0.0
9,0,9,0,30,0.3187550426319553,6,3,1.0,0.0
10,0,10,5,35,0.27996831484549684,7,3,0.0,0.0
11,0,11,0,35,0.2459012308330126,7,4,1.0,0.0
12,0,12,5,40,0.21597949524595342,8,4,0.0,0.0
13,0,13,0,40,0.18969869410037274,8,5,1.0,0.0
14,0,14,0,40,0.16661579147783018,8,6,2.0,0.0
17,-1,3,0,0,0.0,0,0,,
18,1,1,0,0,0.4,0,1,1.0,17.0
19,1,2,0,0,0.3513272292526611,0,2,2.0,17.0
22,-1,3,0,0,0.0,0,0,,
23,0,1,5,5,0.9,1,0,0.0,22.0
24,0,2,5,10,0.7904862658184875,2,0,0.0,22.0
25,0,3,0,10,0.6942983738307293,2,1,1.0,22.0
26,0,4,5,15,0.609814809881446,3,1,0.0,22.0
27,0,5,5,20,0.5356113687822168,4,1,0.0,22.0
28,0,6,5,25,0.4704371453762037,5,1,0.0,22.0
29,0,7,0,25,0.4131934470563824,5,2,1.0,22.0
30,0,8,5,30,0.36291527224918735,6,2,0.0,22.0
31,0,9,5,35,0.3187550426319553,7,2,0.0,22.0
32,0,10,0,35,0.27996831484549684,7,3,1.0,22.0
33,0,11,0,35,0.2459012308330126,7,4,2.0,22.0
36,-1,3,0,0,0.0,0,0,,
37,1,1,0,0,0.4,0,1,1.0,36.0
38,1,2,0,0,0.3513272292526611,0,2,2.0,36.0
41,-1,3,0,0,0.0,0,0,,
42,1,1,5,5,0.4,1,0,0.0,41.0
43,1,2,5,10,0.3513272292526611,2,0,0.0,41.0
44,1,3,5,15,0.30857705503587973,3,0,0.0,41.0
45,1,4,0,15,0.2710288043917538,3,1,1.0,41.0
46,1,5,0,15,0.23804949723654079,3,2,2.0,41.0
49,-1,3,0,0,0.0,0,0,,
50,0,1,5,5,0.9,1,0,0.0,49.0
51,0,2,0,5,0.7904862658184875,1,1,1.0,49.0
52,0,3,5,10,0.6942983738307293,2,1,0.0,49.0
53,0,4,5,15,0.609814809881446,3,1,0.0,49.0
54,0,5,5,20,0.5356113687822168,4,1,0.0,49.0
