time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
58,1,1,0,0,0.4,0,1,1.0,57.0
59,1,2,0,0,0.3513272292526611,0,2,2.0,57.0
62,-1,3,0,0,0.0,0,0,,
63,1,1,5,5,0.4,1,0,0.0,62.0
64,1,2,5,10,0.3513272292526611,2,0,0.0,62.0
65,1,3,5,15,0.30857705503587973,3,0,0.0,62.0
66,1,4,0,15,0.2710288043917538,3,1,1.0,62.0
67,1,5,5,20,0.23804949723654079,4,1,0.0,62.0
68,1,6,0,20,0.2090831757227572,4,2,1.0,62.0
69,1,7,0,20,0.18364153202505884,4,3,2.0,62.0
72,-1,3,0,0,0.0,0,0,,
73,0,1,5,5,0.9,1,0,0.0,72.0
74,0,2,5,10,0.7904862658184875,2,0,0.0,72.0
75,0,3,5,15,0.6942983738307293,3,0,0.0,72.0
76,0,4,5,20,0.609814809881446,4,0,0.0,72.0
77,0,5,0,20,0.5356113687822168,4,1,1.0,72.0
78,0,6,5,25,0.4704371453762037,5,1,0.0,72.0
79,0,7,5,30,0.4131934470563824,6,1,0.0,72.0
80,0,8,5,35,0.36291527224918735,7,1,0.0,72.0
81,0,9,5,40,0.3187550426319553,8,1,0.0,72.0
82,0,10,0,40,0.27996831484549684,8,2,1.0,72.0
83,0,11,0,40,0.2459012308330126,8,3,2.0,72.0
86,-1,3,0,0,0.0,0,0,,
87,1,1,0,0,0.4,0,1,1.0,86.0
88,1,2,0,0,0.3513272292526611,0,2,2.0,86.0
91,-1,3,0,0,0.0,0,0,,
92,0,1,5,5,0.9,1,0,0.0,91.0
93,0,2,5,10,0.7904862658184875,2,0,0.0,91.0
94,0,3,5,15,0.6942983738307293,3,0,0.0,91.0
95,0,4,0,15,0.609814809881446,3,1,1.0,91.0
96,0,5,0,15,0.5356113687822168,3,2,2.0,91.0
99,-1,3,0,0,0.0,0,0,,
100,1,1,0,0,0.4,0,1,1.0,99.0
101,1,2,5,5,0.3513272292526611,1,1,0.0,99.0
102,1,3,5,10,0.30857705503587973,2,1,0.0,99.0
103,1,4,0,10,0.2710288043917538,2,2,1.0,99.0
104,1,5,0,10,0.23804949723654079,2,3,2.0,99.0
107,-1,3,0,0,0.0,0,0,,
108,1,1,5,5,0.4,1,0,0.0,107.0
109,1,2,0,5,0.3513272292526611,1,1,1.0,107.0
110,1,3,0,5,0.30857705503587973,1,2,2.0,107.0
113,-1,3,0,0,0.0,0,0,,
114,1,1,5,5,0.4,1,0,0.0,113.0
115,1,2,5,10,0.3513272292526611,2,0,0.0,113.0
116,1,3,0,10,0.30857705503587973,2,1,1.0,113.0
117,1,4,5,15,0.2710288043917538,3,1,0.0,113.0
118,1,5,0,15,0.23804949723654079,3,2,1.0,113.0
119,1,6,0,15,0.2090831757227572,3,3,2.0,113.0
122,-1,3,0,0,0.0,0,0,,
123,0,1,5,5,0.9,1,0,0.0,122.0
124,0,2,5,10,0.7904862658184875,2,0,0.0,122.0
125,0,3,0,10,0.6942983738307293,2,1,1.0,122.0
126,0,4,0,10,0.609814809881446,2,2,2.0,122.0
129,-1,3,0,0,0.0,0,0,,
130,0,1,5,5,0.9,1,0,0.0,129.0
131,0,2,5,10,0.7904862658184875,2,0,0.0,129.0
132,0,3,0,10,0.6942983738307293,2,1,1.0,129.0
133,0,4,5,15,0.609814809881446,3,1,0.0,129.0
134,0,5,0,15,0.5356113687822168,3,2,1.0,129.0
135,0,6,5,20,0.4704371453762037,4,2,0.0,129.0
136,0,7,0,20,0.4131934470563824,4,3,1.0,129.0
137,0,8,0,20,0.36291527224918735,4,4,2.0,129.0
140,-1,3,0,0,0.0,0,0,,
141,1,1,0,0,0.4,0,1,1.0,140.0
142,1,2,5,5,0.3513272292526611,1,1,0.0,140.0
143,1,3,0,5,0.30857705503587973,1,2,1.0,140.0
144,1,4,0,5,0.2710288043917538,1,3,2.0,140.0
147,-1,3,0,0,0.0,0,0,,
148,1,1,0,0,0.4,0,1,1.0,147.0
149,1,2,5,5,0.3513272292526611,1,1,0.0,147.0
150,1,3,0,5,0.30857705503587973,1,2,1.0,147.0
151,1,4,0,5,0.2710288043917538,1,3,2.0,147.0
154,-1,3,0,0,0.0,0,0,,
155,1,1,0,0,0.4,0,1,1.0,154.0
156,1,2,5,5,0.3513272292526611,1,1,0.0,154.0
157,1,3,0,5,0.30857705503587973,1,2,1.0,154.0
158,1,4,0,5,0.2710288043917538,1,3,2.0,154.0
161,-1,3,0,0,0.0,0,0,,
162,0,1,5,5,0.9,1,0,0.0,161.0
163,0,2,5,10,0.7904862658184875,2,0,0.0,161.0
164,0,3,5,15,0.6942983738307293,3,0,0.0,161.0
165,0,4,5,20,0.609814809881446,4,0,0.0,161.0
166,0,5,0,20,0.5356113687822168,4,1,1.0,161.0
167,0,6,0,20,0.4704371453762037,4,2,2.0,161.0
170,-1,3,0,0,0.0,0,0,,
