time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
1,0,1,5,5,0.9,1,0,0.0,0.0
2,0,2,5,10,0.7904862658184875,2,0,0.0,0.0
3,0,3,5,15,0.6942983738307293,3,0,0.0,0.0
4,0,4,0,15,0.609814809881446,3,1,1.0,0.0
5,0,5,0,15,0.5356113687822168,3,2,2.0,0.0
6,0,6,0,15,0.4704371453762037,3,3,3.0,0.0
7,0,7,5,20,0.4131934470563824,4,3,0.0,0.0
8,0,8,5,25,0.36291527224918735,5,3,0.0,0.0
9,0,9,0,25,0.3187550426319553,5,4,1.0,0.0
10,0,10,0,25,0.27996831484549684,5,5,2.0,0.0
11,0,11,5,30,0.2459012308330126,6,5,0.0,0.0
12,0,12,0,30,0.21597949524595342,6,6,1.0,0.0
13,0,13,0,30,0.18969869410037274,6,7,2.0,0.0
14,0,14,0,30,0.16661579147783018,6,8,3.0,0.0
15,0,15,0,30,0.14634166092411305,6,9,4.0,0.0
16,0,16,0,30,0.12853452564175263,6,10,5.0,0.0
17,0,17,0,30,0.11289419689255517,6,11,6.0,0.0
18,0,18,0,30,0.09915701348241447,6,12,7.0,0.0
21,-1,3,0,0,0.0,0,0,,
22,1,1,5,5,0.4,1,0,0.0,21.0
23,1,2,0,5,0.3513272292526611,1,1,1.0,21.0
24,1,3,0,5,0.30857705503587973,1,2,2.0,21.0
27,-1,3,0,0,0.0,0,0,,
28,0,1,5,5,0.9,1,0,0.0,27.0
29,0,2,5,10,0.7904862658184875,2,0,0.0,27.0
30,0,3,5,15,0.6942983738307293,3,0,0.0,27.0
31,0,4,5,20,0.609814809881446,4,0,0.0,27.0
32,0,5,0,20,0.5356113687822168,4,1,1.0,27.0
33,0,6,0,20,0.4704371453762037,4,2,2.0,27.0
34,0,7,0,20,0.4131934470563824,4,3,3.0,27.0
35,0,8,0,20,0.36291527224918735,4,4,4.0,27.0
36,0,9,5,25,0.3187550426319553,5,4,0.0,27.0
37,0,10,0,25,0.27996831484549684,5,5,1.0,27.0
38,0,11,0,25,0.2459012308330126,5,6,2.0,27.0
39,0,12,0,25,0.21597949524595342,5,7,3.0,27.0
40,0,13,0,25,0.18969869410037274,5,8,4.0,27.0
41,0,14,0,25,0.16661579147783018,5,9,5.0,27.0
42,0,15,0,25,0.14634166092411305,5,10,6.0,27.0
45,-1,3,0,0,0.0,0,0,,
46,1,1,5,5,0.4,1,0,0.0,45.0
47,1,2,5,10,0.3513272292526611,2,0,0.0,45.0
48,1,3,0,10,0.30857705503587973,2,1,1.0,45.0
49,1,4,0,10,0.2710288043917538,2,2,2.0,45.0
