time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
63,0,3,0,10,0.6942983738307293,2,1,1.0,60.0
64,0,4,5,15,0.609814809881446,3,1,0.0,60.0
65,0,5,0,15,0.5356113687822168,3,2,1.0,60.0
66,0,6,0,15,0.4704371453762037,3,3,2.0,60.0
69,-1,3,0,0,0.0,0,0,,
70,1,1,5,5,0.4,1,0,0.0,69.0
71,1,2,5,10,0.3513272292526611,2,0,0.0,69.0
72,1,3,0,10,0.30857705503587973,2,1,1.0,69.0
73,1,4,0,10,0.2710288043917538,2,2,2.0,69.0
76,-1,3,0,0,0.0,0,0,,
77,0,1,5,5,0.9,1,0,0.0,76.0
78,0,2,5,10,0.7904862658184875,2,0,0.0,76.0
79,0,3,5,15,0.6942983738307293,3,0,0.0,76.0
80,0,4,0,15,0.609814809881446,3,1,1.0,76.0
81,0,5,5,20,0.5356113687822168,4,1,0.0,76.0
82,0,6,0,20,0.4704371453762037,4,2,1.0,76.0
83,0,7,5,25,0.4131934470563824,5,2,0.0,76.0
84,0,8,5,30,0.36291527224918735,6,2,0.0,76.0
85,0,9,5,35,0.3187550426319553,7,2,0.0,76.0
86,0,10,0,35,0.27996831484549684,7,3,1.0,76.0
87,0,11,0,35,0.2459012308330126,7,4,2.0,76.0
90,-1,3,0,0,0.0,0,0,,
91,1,1,0,0,0.4,0,1,1.0,90.0
92,1,2,0,0,0.3513272292526611,0,2,2.0,90.0
95,-1,3,0,0,0.0,0,0,,
96,1,1,0,0,0.4,0,1,1.0,95.0
97,1,2,5,5,0.3513272292526611,1,1,0.0,95.0
98,1,3,0,5,0.30857705503587973,1,2,1.0,95.0
99,1,4,0,5,0.2710288043917538,1,3,2.0,95.0
102,-1,3,0,0,0.0,0,0,,
103,1,1,0,0,0.4,0,1,1.0,102.0
104,1,2,5,5,0.3513272292526611,1,1,0.0,102.0
105,1,3,5,10,0.30857705503587973,2,1,0.0,102.0
106,1,4,0,10,0.2710288043917538,2,2,1.0,102.0
107,1,5,0,10,0.23804949723654079,2,3,2.0,102.0
110,-1,3,0,0,0.0,0,0,,
111,0,1,5,5,0.9,1,0,0.0,110.0
112,0,2,5,10,0.7904862658184875,2,0,0.0,110.0
113,0,3,5,15,0.6942983738307293,3,0,0.0,110.0
114,0,4,0,15,0.609814809881446,3,1,1.0,110.0
115,0,5,5,20,0.5356113687822168,4,1,0.0,110.0
116,0,6,5,25,0.4704371453762037,5,1,0.0,110.0
117,0,7,0,25,0.4131934470563824,5,2,1.0,110.0
118,0,8,5,30,0.36291527224918735,6,2,0.0,110.0
119,0,9,5,35,0.3187550426319553,7,2,0.0,110.0
120,0,10,0,35,0.27996831484549684,7,3,1.0,110.0
121,0,11,5,40,0.2459012308330126,8,3,0.0,110.0
122,0,12,0,40,0.21597949524595342,8,4,1.0,110.0
123,0,13,0,40,0.18969869410037274,8,5,2.0,110.0
126,-1,3,0,0,0.0,0,0,,
127,0,1,5,5,0.9,1,0,0.0,126.0
128,0,2,5,10,0.7904862658184875,2,0,0.0,126.0
129,0,3,0,10,0.6942983738307293,2,1,1.0,126.0
130,0,4,5,15,0.609814809881446,3,1,0.0,126.0
131,0,5,5,20,0.5356113687822168,4,1,0.0,126.0
132,0,6,5,25,0.4704371453762037,5,1,0.0,126.0
133,0,7,0,25,0.4131934470563824,5,2,1.0,126.0
134,0,8,5,30,0.36291527224918735,6,2,0.0,126.0
135,0,9,5,35,0.3187550426319553,7,2,0.0,126.0
136,0,10,5,40,0.27996831484549684,8,2,0.0,126.0
137,0,11,0,40,0.2459012308330126,8,3,1.0,126.0
138,0,12,5,45,0.21597949524595342,9,3,0.0,126.0
139,0,13,0,45,0.18969869410037274,9,4,1.0,126.0
140,0,14,0,45,0.16661579147783018,9,5,2.0,126.0
143,-1,3,0,0,0.0,0,0,,
144,1,1,5,5,0.4,1,0,0.0,143.0
145,1,2,0,5,0.3513272292526611,1,1,1.0,143.0
146,1,3,0,5,0.30857705503587973,1,2,2.0,143.0
149,-1,3,0,0,0.0,0,0,,
150,1,1,0,0,0.4,0,1,1.0,149.0
151,1,2,0,0,0.3513272292526611,0,2,2.0,149.0
154,-1,3,0,0,0.0,0,0,,
155,1,1,0,0,0.4,0,1,1.0,154.0
156,1,2,0,0,0.3513272292526611,0,2,2.0,154.0
159,-1,3,0,0,0.0,0,0,,
160,0,1,5,5,0.9,1,0,0.0,159.0
161,0,2,5,10,0.7904862658184875,2,0,0.0,159.0
162,0,3,0,10,0.6942983738307293,2,1,1.0,159.0
163,0,4,5,15,0.609814809881446,3,1,0.0,159.0
164,0,5,5,20,0.5356113687822168,4,1,0.0,159.0
165,0,6,0,20,0.4704371453762037,4,2,1.0,159.0
166,0,7,0,20,0.4131934470563824,4,3,2.0,159.0
169,-1,3,0,0,0.0,0,0,,
