time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
255,0,3,5,10,0.6942983738307293,2,1,0.0,252.0
256,0,4,5,15,0.609814809881446,3,1,0.0,252.0
257,0,5,5,20,0.5356113687822168,4,1,0.0,252.0
258,0,6,0,20,0.4704371453762037,4,2,1.0,252.0
259,0,7,5,25,0.4131934470563824,5,2,0.0,252.0
260,0,8,0,25,0.36291527224918735,5,3,1.0,252.0
261,0,9,0,25,0.3187550426319553,5,4,2.0,252.0
262,0,10,0,25,0.27996831484549684,5,5,3.0,252.0
263,0,11,5,30,0.2459012308330126,6,5,0.0,252.0
264,0,12,0,30,0.21597949524595342,6,6,1.0,252.0
265,0,13,5,35,0.18969869410037274,7,6,0.0,252.0
266,0,14,0,35,0.16661579147783018,7,7,1.0,252.0
267,0,15,0,35,0.14634166092411305,7,8,2.0,252.0
268,0,16,0,35,0.12853452564175263,7,9,3.0,252.0
269,0,17,5,40,0.11289419689255517,8,9,0.0,252.0
270,0,18,0,40,0.09915701348241447,8,10,1.0,252.0
271,0,19,5,45,0.08709139701936361,9,10,0.0,252.0
272,0,20,0,45,0.07649394801639119,9,11,1.0,252.0
273,0,21,0,45,0.06718601702798951,9,12,2.0,252.0
274,0,22,0,45,0.05901069301741416,9,13,3.0,252.0
275,0,23,0,45,0.05183015818521867,9,14,4.0,252.0
276,0,24,0,45,0.04552336466735001,9,15,5.0,252.0
277,0,25,0,45,0.03998399393709644,9,16,6.0,252.0
278,0,26,0,45,0.035118664510938216,9,17,7.0,252.0
279,0,27,0,45,0.030845357744204206,9,18,8.0,252.0
282,-1,3,0,0,0.0,0,0,,
