time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
48,0,24,0,55,0.04552336466735001,11,13,2.0,24.0
49,0,25,0,55,0.03998399393709644,11,14,3.0,24.0
50,0,26,0,55,0.035118664510938216,11,15,4.0,24.0
51,0,27,0,55,0.030845357744204206,11,16,5.0,24.0
52,0,28,0,55,0.027092035178945935,11,17,6.0,24.0
53,0,29,0,55,0.02379542413558675,11,18,7.0,24.0
54,0,30,0,55,0.020899951076118976,11,19,8.0,24.0
55,0,31,5,60,0.018356804757722625,12,19,0.0,24.0
56,0,32,0,60,0.016123113383656896,12,20,1.0,24.0
57,0,33,0,60,0.014161221880016684,12,21,2.0,24.0
58,0,34,0,60,0.012438057114846057,12,22,3.0,24.0
59,0,35,0,60,0.010924570358613026,12,23,4.0,24.0
62,-1,3,0,0,0.0,0,0,,
63,1,1,0,0,0.4,0,1,1.0,62.0
66,-1,3,0,0,0.0,0,0,,
67,1,1,0,0,0.4,0,1,1.0,66.0
70,-1,3,0,0,0.0,0,0,,
71,0,1,0,0,0.9,0,1,1.0,70.0
74,-1,3,0,0,0.0,0,0,,
75,1,1,5,5,0.4,1,0,0.0,74.0
76,1,2,0,5,0.3513272292526611,1,1,1.0,74.0
77,1,3,0,5,0.30857705503587973,1,2,2.0,74.0
80,-1,3,0,0,0.0,0,0,,
81,1,1,0,0,0.4,0,1,1.0,80.0
84,-1,3,0,0,0.0,0,0,,
85,0,1,5,5,0.9,1,0,0.0,84.0
86,0,2,5,10,0.7904862658184875,2,0,0.0,84.0
87,0,3,5,15,0.6942983738307293,3,0,0.0,84.0
88,0,4,5,20,0.609814809881446,4,0,0.0,84.0
89,0,5,5,25,0.5356113687822168,5,0,0.0,84.0
90,0,6,0,25,0.4704371453762037,5,1,1.0,84.0
91,0,7,0,25,0.4131934470563824,5,2,2.0,84.0
92,0,8,0,25,0.36291527224918735,5,3,3.0,84.0
93,0,9,5,30,0.3187550426319553,6,3,0.0,84.0
94,0,10,0,30,0.27996831484549684,6,4,1.0,84.0
95,0,11,0,30,0.2459012308330126,6,5,2.0,84.0
96,0,12,0,30,0.21597949524595342,6,6,3.0,84.0
97,0,13,0,30,0.18969869410037274,6,7,4.0,84.0
98,0,14,0,30,0.16661579147783018,6,8,5.0,84.0
99,0,15,5,35,0.14634166092411305,7,8,0.0,84.0
100,0,16,0,35,0.12853452564175263,7,9,1.0,84.0
101,0,17,0,35,0.11289419689255517,7,10,2.0,84.0
102,0,18,0,35,0.09915701348241447,7,11,3.0,84.0
103,0,19,0,35,0.08709139701936361,7,12,4.0,84.0
104,0,20,0,35,0.07649394801639119,7,13,5.0,84.0
105,0,21,0,35,0.06718601702798951,7,14,6.0,84.0
108,-1,3,0,0,0.0,0,0,,
109,1,1,5,5,0.4,1,0,0.0,108.0
110,1,2,5,10,0.3513272292526611,2,0,0.0,108.0
111,1,3,0,10,0.30857705503587973,2,1,1.0,108.0
112,1,4,0,10,0.2710288043917538,2,2,2.0,108.0
113,1,5,0,10,0.23804949723654079,2,3,3.0,108.0
114,1,6,0,10,0.2090831757227572,2,4,4.0,108.0
117,-1,3,0,0,0.0,0,0,,
118,0,1,5,5,0.9,1,0,0.0,117.0
119,0,2,5,10,0.7904862658184875,2,0,0.0,117.0
120,0,3,5,15,0.6942983738307293,3,0,0.0,117.0
121,0,4,5,20,0.609814809881446,4,0,0.0,117.0
122,0,5,0,20,0.5356113687822168,4,1,1.0,117.0
123,0,6,0,20,0.4704371453762037,4,2,2.0,117.0
124,0,7,0,20,0.4131934470563824,4,3,3.0,117.0
125,0,8,5,25,0.36291527224918735,5,3,0.0,117.0
126,0,9,5,30,0.3187550426319553,6,3,0.0,117.0
127,0,10,5,35,0.27996831484549684,7,3,0.0,117.0
128,0,11,0,35,0.2459012308330126,7,4,1.0,117.0
129,0,12,0,35,0.21597949524595342,7,5,2.0,117.0
130,0,13,0,35,0.18969869410037274,7,6,3.0,117.0
131,0,14,0,35,0.16661579147783018,7,7,4.0,117.0
132,0,15,0,35,0.14634166092411305,7,8,5.0,117.0
133,0,16,0,35,0.12853452564175263,7,9,6.0,117.0
134,0,17,5,40,0.11289419689255517,8,9,0.0,117.0
135,0,18,0,40,0.09915701348241447,8,10,1.0,117.0
136,0,19,0,40,0.08709139701936361,8,11,2.0,117.0
137,0,20,0,40,0.07649394801639119,8,12,3.0,117.0
138,0,21,0,40,0.06718601702798951,8,13,4.0,117.0
139,0,22,0,40,0.05901069301741416,8,14,5.0,117.0
140,0,23,0,40,0.05183015818521867,8,15,6.0,117.0
141,0,24,0,40,0.04552336466735001,8,16,7.0,117.0
144,-1,3,0,0,0.0,0,0,,
145,1,1,5,5,0.4,1,0,0.0,144.0
146,1,2,0,5,0.3513272292526611,1,1,1.0,144.0
147,1,3,0,5,0.30857705503587973,1,2,2.0,144.0
150,-1,3,0,0,0.0,0,0,,
151,1,1,0,0,0.4,0,1,1.0,150.0
154,-1,3,0,0,0.0,0,0,,
155,1,1,5,5,0.4,1,0,0.0,154.0
156,1,2,5,10,0.3513272292526611,2,0,0.0,154.0
157,1,3,0,10,0.30857705503587973,2,1,1.0,154.0
158,1,4,5,15,0.2710288043917538,3,1,0.0,154.0
159,1,5,0,15,0.23804949723654079,3,2,1.0,154.0
160,1,6,5,20,0.2090831757227572,4,2,0.0,154.0
161,1,7,5,25,0.18364153202505884,5,2,0.0,154.0
162,1,8,0,25,0.1612956765551944,5,3,1.0,154.0
163,1,9,0,25,0.14166890783642458,5,4,2.0,154.0
164,1,10,0,25,0.12443036215355414,5,5,3.0,154.0
165,1,11,0,25,0.10928943592578338,5,6,4.0,154.0
166,1,12,0,25,0.09599088677597929,5,7,5.0,154.0
167,1,13,0,25,0.08431053071127678,5,8,6.0,154.0
168,1,14,0,25,0.07405146287903563,5,9,7.0,154.0
169,1,15,0,25,0.06504073818849469,5,10,8.0,154.0
172,-1,3,0,0,0.0,0,0,,
173,0,1,5,5,0.9,1,0,0.0,172.0
174,0,2,5,10,0.7904862658184875,2,0,0.0,172.0
175,0,3,0,10,0.6942983738307293,2,1,1.0,172.0
176,0,4,0,10,0.609814809881446,2,2,2.0,172.0
177,0,5,5,15,0.5356113687822168,3,2,0.0,172.0
178,0,6,5,20,0.4704371453762037,4,2,0.0,172.0
179,0,7,0,20,0.4131934470563824,4,3,1.0,172.0
180,0,8,5,25,0.36291527224918735,5,3,0.0,172.0
181,0,9,0,25,0.3187550426319553,5,4,1.0,172.0
182,0,10,0,25,0.27996831484549684,5,5,2.0,172.0
183,0,11,0,25,0.2459012308330126,5,6,3.0,172.0
184,0,12,0,25,0.21597949524595342,5,7,4.0,172.0
185,0,13,0,25,0.18969869410037274,5,8,5.0,172.0
186,0,14,0,25,0.16661579147783018,5,9,6.0,172.0
187,0,15,0,25,0.14634166092411305,5,10,7.0,172.0
190,-1,3,0,0,0.0,0,0,,
191,0,1,5,5,0.9,1,0,0.0,190.0
192,0,2,5,10,0.7904862658184875,2,0,0.0,190.0
193,0,3,0,10,0.6942983738307293,2,1,1.0,190.0
194,0,4,5,15,0.609814809881446,3,1,0.0,190.0
195,0,5,0,15,0.5356113687822168,3,2,1.0,190.0
196,0,6,0,15,0.4704371453762037,3,3,2.0,190.0
197,0,7,5,20,0.4131934470563824,4,3,0.0,190.0
198,0,8,5,25,0.36291527224918735,5,3,0.0,190.0
199,0,9,0,25,0.3187550426319553,5,4,1.0,190.0
200,0,10,0,25,0.27996831484549684,5,5,2.0,190.0
201,0,11,0,25,0.2459012308330126,5,6,3.0,190.0
202,0,12,5,30,0.21597949524595342,6,6,0.0,190.0
203,0,13,0,30,0.18969869410037274,6,7,1.0,190.0
204,0,14,0,30,0.16661579147783018,6,8,2.0,190.0
205,0,15,0,30,0.14634166092411305,6,9,3.0,190.0
206,0,16,0,30,0.12853452564175263,6,10,4.0,190.0
207,0,17,0,30,0.11289419689255517,6,11,5.0,190.0
208,0,18,0,30,0.09915701348241447,6,12,6.0,190.0
211,-1,3,0,0,0.0,0,0,,
212,1,1,0,0,0.4,0,1,1.0,211.0
215,-1,3,0,0,0.0,0,0,,
216,1,1,0,0,0.4,0,1,1.0,215.0
219,-1,3,0,0,0.0,0,0,,
220,1,1,0,0,0.4,0,1,1.0,219.0
223,-1,3,0,0,0.0,0,0,,
224,0,1,5,5,0.9,1,0,0.0,223.0
225,0,2,5,10,0.7904862658184875,2,0,0.0,223.0
226,0,3,5,15,0.6942983738307293,3,0,0.0,223.0
227,0,4,5,20,0.609814809881446,4,0,0.0,223.0
228,0,5,5,25,0.5356113687822168,5,0,0.0,223.0
229,0,6,0,25,0.4704371453762037,5,1,1.0,223.0
230,0,7,0,25,0.4131934470563824,5,2,2.0,223.0
231,0,8,5,30,0.36291527224918735,6,2,0.0,223.0
232,0,9,5,35,0.3187550426319553,7,2,0.0,223.0
233,0,10,5,40,0.27996831484549684,8,2,0.0,223.0
234,0,11,0,40,0.2459012308330126,8,3,1.0,223.0
235,0,12,0,40,0.21597949524595342,8,4,2.0,223.0
236,0,13,0,40,0.18969869410037274,8,5,3.0,223.0
237,0,14,0,40,0.16661579147783018,8,6,4.0,223.0
238,0,15,0,40,0.14634166092411305,8,7,5.0,223.0
239,0,16,0,40,0.12853452564175263,8,8,6.0,223.0
240,0,17,0,40,0.11289419689255517,8,9,7.0,223.0
241,0,18,0,40,0.09915701348241447,8,10,8.0,223.0
242,0,19,0,40,0.08709139701936361,8,11,9.0,223.0
243,0,20,5,45,0.07649394801639119,9,11,0.0,223.0
244,0,21,5,50,0.06718601702798951,10,11,0.0,223.0
245,0,22,0,50,0.05901069301741416,10,12,1.0,223.0
246,0,23,0,50,0.05183015818521867,10,13,2.0,223.0
247,0,24,0,50,0.04552336466735001,10,14,3.0,223.0
248,0,25,0,50,0.03998399393709644,10,15,4.0,223.0
249,0,26,0,50,0.035118664510938216,10,16,5.0,223.0
250,0,27,5,55,0.030845357744204206,11,16,0.0,223.0
251,0,28,0,55,0.027092035178945935,11,17,1.0,223.0
252,0,29,0,55,0.02379542413558675,11,18,2.0,223.0
253,0,30,0,55,0.020899951076118976,11,19,3.0,223.0
254,0,31,0,55,0.018356804757722625,11,20,4.0,223.0
255,0,32,0,55,0.016123113383656896,11,21,5.0,223.0
258,-1,3,0,0,0.0,0,0,,
