time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
58,1,4,5,15,0.2710288043917538,3,1,0.0,54.0
59,1,5,5,20,0.23804949723654079,4,1,0.0,54.0
60,1,6,0,20,0.2090831757227572,4,2,1.0,54.0
61,1,7,5,25,0.18364153202505884,5,2,0.0,54.0
62,1,8,5,30,0.1612956765551944,6,2,0.0,54.0
63,1,9,0,30,0.14166890783642458,6,3,1.0,54.0
64,1,10,0,30,0.12443036215355414,6,4,2.0,54.0
67,-1,3,0,0,0.0,0,0,,
68,1,1,5,5,0.4,1,0,0.0,67.0
69,1,2,0,5,0.3513272292526611,1,1,1.0,67.0
70,1,3,0,5,0.30857705503587973,1,2,2.0,67.0
73,-1,3,0,0,0.0,0,0,,
74,0,1,5,5,0.9,1,0,0.0,73.0
75,0,2,5,10,0.7904862658184875,2,0,0.0,73.0
76,0,3,5,15,0.6942983738307293,3,0,0.0,73.0
77,0,4,5,20,0.609814809881446,4,0,0.0,73.0
78,0,5,5,25,0.5356113687822168,5,0,0.0,73.0
79,0,6,5,30,0.4704371453762037,6,0,0.0,73.0
80,0,7,5,35,0.4131934470563824,7,0,0.0,73.0
81,0,8,0,35,0.36291527224918735,7,1,1.0,73.0
82,0,9,0,35,0.3187550426319553,7,2,2.0,73.0
85,-1,3,0,0,0.0,0,0,,
86,1,1,0,0,0.4,0,1,1.0,85.0
87,1,2,5,5,0.3513272292526611,1,1,0.0,85.0
88,1,3,0,5,0.30857705503587973,1,2,1.0,85.0
89,1,4,5,10,0.2710288043917538,2,2,0.0,85.0
90,1,5,0,10,0.23804949723654079,2,3,1.0,85.0
91,1,6,0,10,0.2090831757227572,2,4,2.0,85.0
94,-1,3,0,0,0.0,0,0,,
95,0,1,5,5,0.9,1,0,0.0,94.0
96,0,2,5,10,0.7904862658184875,2,0,0.0,94.0
97,0,3,5,15,0.6942983738307293,3,0,0.0,94.0
98,0,4,5,20,0.609814809881446,4,0,0.0,94.0
99,0,5,0,20,0.5356113687822168,4,1,1.0,94.0
100,0,6,5,25,0.4704371453762037,5,1,0.0,94.0
101,0,7,0,25,0.4131934470563824,5,2,1.0,94.0
102,0,8,0,25,0.36291527224918735,5,3,2.0,94.0
105,-1,3,0,0,0.0,0,0,,
106,1,1,0,0,0.4,0,1,1.0,105.0
107,1,2,5,5,0.3513272292526611,1,1,0.0,105.0
108,1,3,5,10,0.30857705503587973,2,1,0.0,105.0
109,1,4,0,10,0.2710288043917538,2,2,1.0,105.0
110,1,5,0,10,0.23804949723654079,2,3,2.0,105.0
113,-1,3,0,0,0.0,0,0,,
114,1,1,0,0,0.4,0,1,1.0,113.0
115,1,2,0,0,0.3513272292526611,0,2,2.0,113.0
118,-1,3,0,0,0.0,0,0,,
119,1,1,5,5,0.4,1,0,0.0,118.0
120,1,2,0,5,0.3513272292526611,1,1,1.0,118.0
121,1,3,5,10,0.30857705503587973,2,1,0.0,118.0
122,1,4,0,10,0.2710288043917538,2,2,1.0,118.0
123,1,5,5,15,0.23804949723654079,3,2,0.0,118.0
124,1,6,0,15,0.2090831757227572,3,3,1.0,118.0
125,1,7,0,15,0.18364153202505884,3,4,2.0,118.0
128,-1,3,0,0,0.0,0,0,,
129,0,1,5,5,0.9,1,0,0.0,128.0
130,0,2,5,10,0.7904862658184875,2,0,0.0,128.0
131,0,3,5,15,0.6942983738307293,3,0,0.0,128.0
132,0,4,5,20,0.609814809881446,4,0,0.0,128.0
133,0,5,5,25,0.5356113687822168,5,0,0.0,128.0
134,0,6,0,25,0.4704371453762037,5,1,1.0,128.0
135,0,7,5,30,0.4131934470563824,6,1,0.0,128.0
136,0,8,0,30,0.36291527224918735,6,2,1.0,128.0
137,0,9,0,30,0.3187550426319553,6,3,2.0,128.0
140,-1,3,0,0,0.0,0,0,,
141,0,1,5,5,0.9,1,0,0.0,140.0
142,0,2,5,10,0.7904862658184875,2,0,0.0,140.0
143,0,3,5,15,0.6942983738307293,3,0,0.0,140.0
144,0,4,5,20,0.609814809881446,4,0,0.0,140.0
145,0,5,0,20,0.5356113687822168,4,1,1.0,140.0
146,0,6,5,25,0.4704371453762037,5,1,0.0,140.0
147,0,7,5,30,0.4131934470563824,6,1,0.0,140.0
148,0,8,5,35,0.36291527224918735,7,1,0.0,140.0
149,0,9,0,35,0.3187550426319553,7,2,1.0,140.0
150,0,10,0,35,0.27996831484549684,7,3,2.0,140.0
153,-1,3,0,0,0.0,0,0,,
154,1,1,0,0,0.4,0,1,1.0,153.0
155,1,2,0,0,0.3513272292526611,0,2,2.0,153.0
158,-1,3,0,0,0.0,0,0,,
159,1,1,0,0,0.4,0,1,1.0,158.0
160,1,2,0,0,0.3513272292526611,0,2,2.0,158.0
163,-1,3,0,0,0.0,0,0,,
164,1,1,5,5,0.4,1,0,0.0,163.0
165,1,2,0,5,0.3513272292526611,1,1,1.0,163.0
166,1,3,0,5,0.30857705503587973,1,2,2.0,163.0
169,-1,3,0,0,0.0,0,0,,
170,0,1,5,5,0.9,1,0,0.0,169.0
171,0,2,0,5,0.7904862658184875,1,1,1.0,169.0
172,0,3,0,5,0.6942983738307293,1,2,2.0,169.0
175,-1,3,0,0,0.0,0,0,,
