time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
1,0,1,5,5,0.9,1,0,0.0,0.0
2,0,2,5,10,0.7904862658184875,2,0,0.0,0.0
3,0,3,5,15,0.6942983738307293,3,0,0.0,0.0
4,0,4,5,20,0.609814809881446,4,0,0.0,0.0
5,0,5,5,25,0.5356113687822168,5,0,0.0,0.0
6,0,6,0,25,0.4704371453762037,5,1,1.0,0.0
7,0,7,0,25,0.4131934470563824,5,2,2.0,0.0
10,-1,3,0,0,0.0,0,0,,
11,1,1,0,0,0.4,0,1,1.0,10.0
12,1,2,5,5,0.3513272292526611,1,1,0.0,10.0
13,1,3,0,5,0.30857705503587973,1,2,1.0,10.0
14,1,4,5,10,0.2710288043917538,2,2,0.0,10.0
15,1,5,5,15,0.23804949723654079,3,2,0.0,10.0
16,1,6,0,15,0.2090831757227572,3,3,1.0,10.0
17,1,7,0,15,0.18364153202505884,3,4,2.0,10.0
20,-1,3,0,0,0.0,0,0,,
21,0,1,0,0,0.9,0,1,1.0,20.0
22,0,2,5,5,0.7904862658184875,1,1,0.0,20.0
23,0,3,5,10,0.6942983738307293,2,1,0.0,20.0
24,0,4,5,15,0.609814809881446,3,1,0.0,20.0
25,0,5,5,20,0.5356113687822168,4,1,0.0,20.0
26,0,6,5,25,0.4704371453762037,5,1,0.0,20.0
27,0,7,0,25,0.4131934470563824,5,2,1.0,20.0
28,0,8,5,30,0.36291527224918735,6,2,0.0,20.0
29,0,9,0,30,0.3187550426319553,6,3,1.0,20.0
30,0,10,0,30,0.27996831484549684,6,4,2.0,20.0
33,-1,3,0,0,0.0,0,0,,
34,1,1,0,0,0.4,0,1,1.0,33.0
35,1,2,5,5,0.3513272292526611,1,1,0.0,33.0
36,1,3,0,5,0.30857705503587973,1,2,1.0,33.0
37,1,4,5,10,0.2710288043917538,2,2,0.0,33.0
38,1,5,5,15,0.23804949723654079,3,2,0.0,33.0
39,1,6,0,15,0.2090831757227572,3,3,1.0,33.0
40,1,7,0,15,0.18364153202505884,3,4,2.0,33.0
43,-1,3,0,0,0.0,0,0,,
44,1,1,5,5,0.4,1,0,0.0,43.0
45,1,2,0,5,0.3513272292526611,1,1,1.0,43.0
46,1,3,0,5,0.30857705503587973,1,2,2.0,43.0
49,-1,3,0,0,0.0,0,0,,
50,0,1,0,0,0.9,0,1,1.0,49.0
51,0,2,5,5,0.7904862658184875,1,1,0.0,49.0
52,0,3,5,10,0.6942983738307293,2,1,0.0,49.0
53,0,4,5,15,0.609814809881446,3,1,0.0,49.0
54,0,5,5,20,0.5356113687822168,4,1,0.0,49.0
