time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
1,0,1,5,5,0.9,1,0,0.0,0.0
2,0,2,0,5,0.7904862658184875,1,1,1.0,0.0
3,0,3,0,5,0.6942983738307293,1,2,2.0,0.0
6,-1,3,0,0,0.0,0,0,,
7,1,1,5,5,0.4,1,0,0.0,6.0
8,1,2,0,5,0.3513272292526611,1,1,1.0,6.0
9,1,3,0,5,0.30857705503587973,1,2,2.0,6.0
12,-1,3,0,0,0.0,0,0,,
13,0,1,0,0,0.9,0,1,1.0,12.0
14,0,2,5,5,0.7904862658184875,1,1,0.0,12.0
15,0,3,0,5,0.6942983738307293,1,2,1.0,12.0
16,0,4,0,5,0.609814809881446,1,3,2.0,12.0
19,-1,3,0,0,0.0,0,0,,
20,1,1,0,0,0.4,0,1,1.0,19.0
21,1,2,0,0,0.3513272292526611,0,2,2.0,19.0
24,-1,3,0,0,0.0,0,0,,
25,1,1,5,5,0.4,1,0,0.0,24.0
26,1,2,5,10,0.3513272292526611,2,0,0.0,24.0
27,1,3,0,10,0.30857705503587973,2,1,1.0,24.0
28,1,4,0,10,0.2710288043917538,2,2,2.0,24.0
31,-1,3,0,0,0.0,0,0,,
32,0,1,5,5,0.9,1,0,0.0,31.0
33,0,2,5,10,0.7904862658184875,2,0,0.0,31.0
34,0,3,5,15,0.6942983738307293,3,0,0.0,31.0
35,0,4,0,15,0.609814809881446,3,1,1.0,31.0
36,0,5,0,15,0.5356113687822168,3,2,2.0,31.0
39,-1,3,0,0,0.0,0,0,,
40,1,1,5,5,0.4,1,0,0.0,39.0
41,1,2,5,10,0.3513272292526611,2,0,0.0,39.0
42,1,3,0,10,0.30857705503587973,2,1,1.0,39.0
43,1,4,5,15,0.2710288043917538,3,1,0.0,39.0
44,1,5,0,15,0.23804949723654079,3,2,1.0,39.0
45,1,6,0,15,0.2090831757227572,3,3,2.0,39.0
48,-1,3,0,0,0.0,0,0,,
49,1,1,0,0,0.4,0,1,1.0,48.0
50,1,2,0,0,0.3513272292526611,0,2,2.0,48.0
53,-1,3,0,0,0.0,0,0,,
54,0,1,5,5,0.9,1,0,0.0,53.0
55,0,2,5,10,0.7904862658184875,2,0,0.0,53.0
56,0,3,5,15,0.6942983738307293,3,0,0.0,53.0
57,0,4,0,15,0.609814809881446,3,1,1.0,53.0
58,0,5,0,15,0.5356113687822168,3,2,2.0,53.0
61,-1,3,0,0,0.0,0,0,,
62,1,1,0,0,0.4,0,1,1.0,61.0
63,1,2,0,0,0.3513272292526611,0,2,2.0,61.0
66,-1,3,0,0,0.0,0,0,,
67,0,1,5,5,0.9,1,0,0.0,66.0
68,0,2,5,10,0.7904862658184875,2,0,0.0,66.0
69,0,3,5,15,0.6942983738307293,3,0,0.0,66.0
70,0,4,0,15,0.609814809881446,3,1,1.0,66.0
71,0,5,5,20,0.5356113687822168,4,1,0.0,66.0
72,0,6,0,20,0.4704371453762037,4,2,1.0,66.0
73,0,7,0,20,0.4131934470563824,4,3,2.0,66.0
76,-1,3,0,0,0.0,0,0,,
77,1,1,0,0,0.4,0,1,1.0,76.0
78,1,2,0,0,0.3513272292526611,0,2,2.0,76.0
81,-1,3,0,0,0.0,0,0,,
82,1,1,5,5,0.4,1,0,0.0,81.0
83,1,2,0,5,0.3513272292526611,1,1,1.0,81.0
84,1,3,0,5,0.30857705503587973,1,2,2.0,81.0
87,-1,3,0,0,0.0,0,0,,
88,1,1,0,0,0.4,0,1,1.0,87.0
89,1,2,0,0,0.3513272292526611,0,2,2.0,87.0
92,-1,3,0,0,0.0,0,0,,
