time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
83,0,6,0,20,0.4704371453762037,4,2,1.0,77.0
84,0,7,0,20,0.4131934470563824,4,3,2.0,77.0
87,-1,3,0,0,0.0,0,0,,
88,1,1,0,0,0.4,0,1,1.0,87.0
89,1,2,5,5,0.3513272292526611,1,1,0.0,87.0
90,1,3,0,5,0.30857705503587973,1,2,1.0,87.0
91,1,4,5,10,0.2710288043917538,2,2,0.0,87.0
92,1,5,0,10,0.23804949723654079,2,3,1.0,87.0
93,1,6,0,10,0.2090831757227572,2,4,2.0,87.0
96,-1,3,0,0,0.0,0,0,,
97,1,1,0,0,0.4,0,1,1.0,96.0
98,1,2,0,0,0.3513272292526611,0,2,2.0,96.0
101,-1,3,0,0,0.0,0,0,,
102,1,1,0,0,0.4,0,1,1.0,101.0
103,1,2,0,0,0.3513272292526611,0,2,2.0,101.0
106,-1,3,0,0,0.0,0,0,,
107,0,1,5,5,0.9,1,0,0.0,106.0
108,0,2,0,5,0.7904862658184875,1,1,1.0,106.0
109,0,3,5,10,0.6942983738307293,2,1,0.0,106.0
110,0,4,5,15,0.609814809881446,3,1,0.0,106.0
111,0,5,5,20,0.5356113687822168,4,1,0.0,106.0
112,0,6,0,20,0.4704371453762037,4,2,1.0,106.0
113,0,7,5,25,0.4131934470563824,5,2,0.0,106.0
114,0,8,5,30,0.36291527224918735,6,2,0.0,106.0
115,0,9,5,35,0.3187550426319553,7,2,0.0,106.0
116,0,10,0,35,0.27996831484549684,7,3,1.0,106.0
117,0,11,0,35,0.2459012308330126,7,4,2.0,106.0
120,-1,3,0,0,0.0,0,0,,
121,0,1,5,5,0.9,1,0,0.0,120.0
122,0,2,0,5,0.7904862658184875,1,1,1.0,120.0
123,0,3,0,5,0.6942983738307293,1,2,2.0,120.0
126,-1,3,0,0,0.0,0,0,,
127,1,1,5,5,0.4,1,0,0.0,126.0
128,1,2,0,5,0.3513272292526611,1,1,1.0,126.0
129,1,3,0,5,0.30857705503587973,1,2,2.0,126.0
132,-1,3,0,0,0.0,0,0,,
133,1,1,0,0,0.4,0,1,1.0,132.0
134,1,2,5,5,0.3513272292526611,1,1,0.0,132.0
135,1,3,0,5,0.30857705503587973,1,2,1.0,132.0
136,1,4,0,5,0.2710288043917538,1,3,2.0,132.0
139,-1,3,0,0,0.0,0,0,,
140,1,1,0,0,0.4,0,1,1.0,139.0
141,1,2,5,5,0.3513272292526611,1,1,0.0,139.0
142,1,3,5,10,0.30857705503587973,2,1,0.0,139.0
143,1,4,5,15,0.2710288043917538,3,1,0.0,139.0
144,1,5,5,20,0.23804949723654079,4,1,0.0,139.0
145,1,6,0,20,0.2090831757227572,4,2,1.0,139.0
146,1,7,0,20,0.18364153202505884,4,3,2.0,139.0
149,-1,3,0,0,0.0,0,0,,
150,0,1,5,5,0.9,1,0,0.0,149.0
151,0,2,5,10,0.7904862658184875,2,0,0.0,149.0
152,0,3,0,10,0.6942983738307293,2,1,1.0,149.0
153,0,4,0,10,0.609814809881446,2,2,2.0,149.0
156,-1,3,0,0,0.0,0,0,,
