time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
50,1,1,5,5,0.4,1,0,0.0,49.0
51,1,2,0,5,0.3513272292526611,1,1,1.0,49.0
52,1,3,0,5,0.30857705503587973,1,2,2.0,49.0
55,-1,3,0,0,0.0,0,0,,
56,1,1,0,0,0.4,0,1,1.0,55.0
59,-1,3,0,0,0.0,0,0,,
60,0,1,5,5,0.9,1,0,0.0,59.0
61,0,2,5,10,0.7904862658184875,2,0,0.0,59.0
62,0,3,5,15,0.6942983738307293,3,0,0.0,59.0
63,0,4,0,15,0.609814809881446,3,1,1.0,59.0
64,0,5,5,20,0.5356113687822168,4,1,0.0,59.0
65,0,6,0,20,0.4704371453762037,4,2,1.0,59.0
66,0,7,0,20,0.4131934470563824,4,3,2.0,59.0
67,0,8,0,20,0.36291527224918735,4,4,3.0,59.0
68,0,9,0,20,0.3187550426319553,4,5,4.0,59.0
69,0,10,5,25,0.27996831484549684,5,5,0.0,59.0
70,0,11,5,30,0.2459012308330126,6,5,0.0,59.0
71,0,12,0,30,0.21597949524595342,6,6,1.0,59.0
72,0,13,0,30,0.18969869410037274,6,7,2.0,59.0
73,0,14,0,30,0.16661579147783018,6,8,3.0,59.0
74,0,15,5,35,0.14634166092411305,7,8,0.0,59.0
75,0,16,0,35,0.12853452564175263,7,9,1.0,59.0
76,0,17,0,35,0.11289419689255517,7,10,2.0,59.0
77,0,18,0,35,0.09915701348241447,7,11,3.0,59.0
78,0,19,0,35,0.08709139701936361,7,12,4.0,59.0
79,0,20,0,35,0.07649394801639119,7,13,5.0,59.0
80,0,21,0,35,0.06718601702798951,7,14,6.0,59.0
83,-1,3,0,0,0.0,0,0,,
84,1,1,0,0,0.4,0,1,1.0,83.0
87,-1,3,0,0,0.0,0,0,,
88,1,1,0,0,0.4,0,1,1.0,87.0
91,-1,3,0,0,0.0,0,0,,
92,0,1,5,5,0.9,1,0,0.0,91.0
93,0,2,5,10,0.7904862658184875,2,0,0.0,91.0
94,0,3,5,15,0.6942983738307293,3,0,0.0,91.0
95,0,4,5,20,0.609814809881446,4,0,0.0,91.0
96,0,5,0,20,0.5356113687822168,4,1,1.0,91.0
97,0,6,0,20,0.4704371453762037,4,2,2.0,91.0
98,0,7,5,25,0.4131934470563824,5,2,0.0,91.0
99,0,8,5,30,0.36291527224918735,6,2,0.0,91.0
100,0,9,0,30,0.3187550426319553,6,3,1.0,91.0
101,0,10,0,30,0.27996831484549684,6,4,2.0,91.0
102,0,11,5,35,0.2459012308330126,7,4,0.0,91.0
103,0,12,0,35,0.21597949524595342,7,5,1.0,91.0
104,0,13,0,35,0.18969869410037274,7,6,2.0,91.0
105,0,14,0,35,0.16661579147783018,7,7,3.0,91.0
106,0,15,0,35,0.14634166092411305,7,8,4.0,91.0
107,0,16,0,35,0.12853452564175263,7,9,5.0,91.0
108,0,17,5,40,0.11289419689255517,8,9,0.0,91.0
109,0,18,0,40,0.09915701348241447,8,10,1.0,91.0
110,0,19,0,40,0.08709139701936361,8,11,2.0,91.0
111,0,20,0,40,0.07649394801639119,8,12,3.0,91.0
112,0,21,5,45,0.06718601702798951,9,12,0.0,91.0
113,0,22,0,45,0.05901069301741416,9,13,1.0,91.0
114,0,23,0,45,0.05183015818521867,9,14,2.0,91.0
115,0,24,0,45,0.04552336466735001,9,15,3.0,91.0
116,0,25,0,45,0.03998399393709644,9,16,4.0,91.0
117,0,26,0,45,0.035118664510938216,9,17,5.0,91.0
118,0,27,0,45,0.030845357744204206,9,18,6.0,91.0
121,-1,3,0,0,0.0,0,0,,
122,1,1,0,0,0.4,0,1,1.0,121.0
125,-1,3,0,0,0.0,0,0,,
126,0,1,5,5,0.9,1,0,0.0,125.0
127,0,2,5,10,0.7904862658184875,2,0,0.0,125.0
128,0,3,5,15,0.6942983738307293,3,0,0.0,125.0
129,0,4,0,15,0.609814809881446,3,1,1.0,125.0
130,0,5,5,20,0.5356113687822168,4,1,0.0,125.0
131,0,6,0,20,0.4704371453762037,4,2,1.0,125.0
132,0,7,5,25,0.4131934470563824,5,2,0.0,125.0
133,0,8,0,25,0.36291527224918735,5,3,1.0,125.0
134,0,9,0,25,0.3187550426319553,5,4,2.0,125.0
135,0,10,5,30,0.27996831484549684,6,4,0.0,125.0
136,0,11,0,30,0.2459012308330126,6,5,1.0,125.0
137,0,12,0,30,0.21597949524595342,6,6,2.0,125.0
138,0,13,0,30,0.18969869410037274,6,7,3.0,125.0
139,0,14,0,30,0.16661579147783018,6,8,4.0,125.0
140,0,15,5,35,0.14634166092411305,7,8,0.0,125.0
141,0,16,0,35,0.12853452564175263,7,9,1.0,125.0
142,0,17,0,35,0.11289419689255517,7,10,2.0,125.0
143,0,18,0,35,0.09915701348241447,7,11,3.0,125.0
144,0,19,0,35,0.08709139701936361,7,12,4.0,125.0
145,0,20,0,35,0.07649394801639119,7,13,5.0,125.0
146,0,21,0,35,0.06718601702798951,7,14,6.0,125.0
149,-1,3,0,0,0.0,0,0,,
150,1,1,0,0,0.4,0,1,1.0,149.0
153,-1,3,0,0,0.0,0,0,,
154,1,1,0,0,0.4,0,1,1.0,153.0
157,-1,3,0,0,0.0,0,0,,
158,1,1,0,0,0.4,0,1,1.0,157.0
161,-1,3,0,0,0.0,0,0,,
162,0,1,5,5,0.9,1,0,0.0,161.0
163,0,2,5,10,0.7904862658184875,2,0,0.0,161.0
164,0,3,0,10,0.6942983738307293,2,1,1.0,161.0
165,0,4,0,10,0.609814809881446,2,2,2.0,161.0
166,0,5,0,10,0.5356113687822168,2,3,3.0,161.0
167,0,6,0,10,0.4704371453762037,2,4,4.0,161.0
170,-1,3,0,0,0.0,0,0,,
171,0,1,0,0,0.9,0,1,1.0,170.0
174,-1,3,0,0,0.0,0,0,,
175,1,1,0,0,0.4,0,1,1.0,174.0
178,-1,3,0,0,0.0,0,0,,
179,1,1,0,0,0.4,0,1,1.0,178.0
182,-1,3,0,0,0.0,0,0,,
183,1,1,0,0,0.4,0,1,1.0,182.0
186,-1,3,0,0,0.0,0,0,,
187,0,1,5,5,0.9,1,0,0.0,186.0
188,0,2,5,10,0.7904862658184875,2,0,0.0,186.0
189,0,3,5,15,0.6942983738307293,3,0,0.0,186.0
190,0,4,0,15,0.609814809881446,3,1,1.0,186.0
191,0,5,5,20,0.5356113687822168,4,1,0.0,186.0
192,0,6,5,25,0.4704371453762037,5,1,0.0,186.0
193,0,7,5,30,0.4131934470563824,6,1,0.0,186.0
194,0,8,5,35,0.36291527224918735,7,1,0.0,186.0
195,0,9,5,40,0.3187550426319553,8,1,0.0,186.0
196,0,10,5,45,0.27996831484549684,9,1,0.0,186.0
197,0,11,0,45,0.2459012308330126,9,2,1.0,186.0
198,0,12,0,45,0.21597949524595342,9,3,2.0,186.0
199,0,13,0,45,0.18969869410037274,9,4,3.0,186.0
200,0,14,0,45,0.16661579147783018,9,5,4.0,186.0
201,0,15,0,45,0.14634166092411305,9,6,5.0,186.0
202,0,16,0,45,0.12853452564175263,9,7,6.0,186.0
203,0,17,0,45,0.11289419689255517,9,8,7.0,186.0
204,0,18,0,45,0.09915701348241447,9,9,8.0,186.0
205,0,19,0,45,0.08709139701936361,9,10,9.0,186.0
206,0,20,0,45,0.07649394801639119,9,11,10.0,186.0
207,0,21,0,45,0.06718601702798951,9,12,11.0,186.0
208,0,22,0,45,0.05901069301741416,9,13,12.0,186.0
209,0,23,0,45,0.05183015818521867,9,14,13.0,186.0
210,0,24,0,45,0.04552336466735001,9,15,14.0,186.0
211,0,25,0,45,0.03998399393709644,9,16,15.0,186.0
212,0,26,0,45,0.035118664510938216,9,17,16.0,186.0
213,0,27,5,50,0.030845357744204206,10,17,0.0,186.0
214,0,28,0,50,0.027092035178945935,10,18,1.0,186.0
215,0,29,0,50,0.02379542413558675,10,19,2.0,186.0
218,-1,3,0,0,0.0,0,0,,
