time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
1,0,1,5,5,0.9,1,0,0.0,0.0
2,0,2,5,10,0.7904862658184875,2,0,0.0,0.0
3,0,3,5,15,0.6942983738307293,3,0,0.0,0.0
4,0,4,5,20,0.609814809881446,4,0,0.0,0.0
5,0,5,0,20,0.5356113687822168,4,1,1.0,0.0
6,0,6,0,20,0.4704371453762037,4,2,2.0,0.0
9,-1,3,0,0,0.0,0,0,,
10,1,1,5,5,0.4,1,0,0.0,9.0
11,1,2,0,5,0.3513272292526611,1,1,1.0,9.0
12,1,3,5,10,0.30857705503587973,2,1,0.0,9.0
13,1,4,0,10,0.2710288043917538,2,2,1.0,9.0
14,1,5,0,10,0.23804949723654079,2,3,2.0,9.0
17,-1,3,0,0,0.0,0,0,,
18,0,1,5,5,0.9,1,0,0.0,17.0
19,0,2,5,10,0.7904862658184875,2,0,0.0,17.0
20,0,3,0,10,0.6942983738307293,2,1,1.0,17.0
21,0,4,0,10,0.609814809881446,2,2,2.0,17.0
24,-1,3,0,0,0.0,0,0,,
25,1,1,0,0,0.4,0,1,1.0,24.0
26,1,2,0,0,0.3513272292526611,0,2,2.0,24.0
29,-1,3,0,0,0.0,0,0,,
30,1,1,5,5,0.4,1,0,0.0,29.0
31,1,2,0,5,0.3513272292526611,1,1,1.0,29.0
32,1,3,5,10,0.30857705503587973,2,1,0.0,29.0
33,1,4,5,15,0.2710288043917538,3,1,0.0,29.0
34,1,5,0,15,0.23804949723654079,3,2,1.0,29.0
35,1,6,0,15,0.2090831757227572,3,3,2.0,29.0
38,-1,3,0,0,0.0,0,0,,
39,0,1,0,0,0.9,0,1,1.0,38.0
40,0,2,5,5,0.7904862658184875,1,1,0.0,38.0
41,0,3,5,10,0.6942983738307293,2,1,0.0,38.0
42,0,4,5,15,0.609814809881446,3,1,0.0,38.0
43,0,5,0,15,0.5356113687822168,3,2,1.0,38.0
44,0,6,0,15,0.4704371453762037,3,3,2.0,38.0
47,-1,3,0,0,0.0,0,0,,
48,1,1,0,0,0.4,0,1,1.0,47.0
49,1,2,0,0,0.3513272292526611,0,2,2.0,47.0
52,-1,3,0,0,0.0,0,0,,
53,1,1,0,0,0.4,0,1,1.0,52.0
54,1,2,0,0,0.3513272292526611,0,2,2.0,52.0
57,-1,3,0,0,0.0,0,0,,
58,0,1,5,5,0.9,1,0,0.0,57.0
59,0,2,0,5,0.7904862658184875,1,1,1.0,57.0
60,0,3,5,10,0.6942983738307293,2,1,0.0,57.0
61,0,4,5,15,0.609814809881446,3,1,0.0,57.0
62,0,5,5,20,0.5356113687822168,4,1,0.0,57.0
