time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
63,0,6,0,20,0.4704371453762037,4,2,1.0,57.0
64,0,7,0,20,0.4131934470563824,4,3,2.0,57.0
65,0,8,0,20,0.36291527224918735,4,4,3.0,57.0
66,0,9,0,20,0.3187550426319553,4,5,4.0,57.0
67,0,10,0,20,0.27996831484549684,4,6,5.0,57.0
68,0,11,0,20,0.2459012308330126,4,7,6.0,57.0
69,0,12,0,20,0.21597949524595342,4,8,7.0,57.0
72,-1,3,0,0,0.0,0,0,,
73,1,1,0,0,0.4,0,1,1.0,72.0
76,-1,3,0,0,0.0,0,0,,
77,0,1,5,5,0.9,1,0,0.0,76.0
78,0,2,5,10,0.7904862658184875,2,0,0.0,76.0
79,0,3,0,10,0.6942983738307293,2,1,1.0,76.0
80,0,4,5,15,0.609814809881446,3,1,0.0,76.0
81,0,5,5,20,0.5356113687822168,4,1,0.0,76.0
82,0,6,5,25,0.4704371453762037,5,1,0.0,76.0
83,0,7,0,25,0.4131934470563824,5,2,1.0,76.0
84,0,8,5,30,0.36291527224918735,6,2,0.0,76.0
85,0,9,0,30,0.3187550426319553,6,3,1.0,76.0
86,0,10,0,30,0.27996831484549684,6,4,2.0,76.0
87,0,11,0,30,0.2459012308330126,6,5,3.0,76.0
88,0,12,5,35,0.21597949524595342,7,5,0.0,76.0
89,0,13,0,35,0.18969869410037274,7,6,1.0,76.0
90,0,14,0,35,0.16661579147783018,7,7,2.0,76.0
91,0,15,0,35,0.14634166092411305,7,8,3.0,76.0
92,0,16,0,35,0.12853452564175263,7,9,4.0,76.0
93,0,17,5,40,0.11289419689255517,8,9,0.0,76.0
94,0,18,0,40,0.09915701348241447,8,10,1.0,76.0
95,0,19,0,40,0.08709139701936361,8,11,2.0,76.0
96,0,20,0,40,0.07649394801639119,8,12,3.0,76.0
97,0,21,5,45,0.06718601702798951,9,12,0.0,76.0
98,0,22,0,45,0.05901069301741416,9,13,1.0,76.0
99,0,23,0,45,0.05183015818521867,9,14,2.0,76.0
100,0,24,5,50,0.04552336466735001,10,14,0.0,76.0
101,0,25,0,50,0.03998399393709644,10,15,1.0,76.0
102,0,26,0,50,0.035118664510938216,10,16,2.0,76.0
103,0,27,0,50,0.030845357744204206,10,17,3.0,76.0
104,0,28,0,50,0.027092035178945935,10,18,4.0,76.0
105,0,29,0,50,0.02379542413558675,10,19,5.0,76.0
108,-1,3,0,0,0.0,0,0,,
109,1,1,0,0,0.4,0,1,1.0,108.0
112,-1,3,0,0,0.0,0,0,,
113,1,1,0,0,0.4,0,1,1.0,112.0
116,-1,3,0,0,0.0,0,0,,
117,1,1,0,0,0.4,0,1,1.0,116.0
120,-1,3,0,0,0.0,0,0,,
121,0,1,5,5,0.9,1,0,0.0,120.0
122,0,2,0,5,0.7904862658184875,1,1,1.0,120.0
123,0,3,0,5,0.6942983738307293,1,2,2.0,120.0
126,-1,3,0,0,0.0,0,0,,
127,0,1,5,5,0.9,1,0,0.0,126.0
128,0,2,5,10,0.7904862658184875,2,0,0.0,126.0
129,0,3,5,15,0.6942983738307293,3,0,0.0,126.0
130,0,4,0,15,0.609814809881446,3,1,1.0,126.0
131,0,5,0,15,0.5356113687822168,3,2,2.0,126.0
132,0,6,0,15,0.4704371453762037,3,3,3.0,126.0
133,0,7,0,15,0.4131934470563824,3,4,4.0,126.0
134,0,8,0,15,0.36291527224918735,3,5,5.0,126.0
135,0,9,0,15,0.3187550426319553,3,6,6.0,126.0
138,-1,3,0,0,0.0,0,0,,
139,1,1,5,5,0.4,1,0,0.0,138.0
140,1,2,5,10,0.3513272292526611,2,0,0.0,138.0
141,1,3,5,15,0.30857705503587973,3,0,0.0,138.0
142,1,4,0,15,0.2710288043917538,3,1,1.0,138.0
143,1,5,0,15,0.23804949723654079,3,2,2.0,138.0
144,1,6,0,15,0.2090831757227572,3,3,3.0,138.0
145,1,7,0,15,0.18364153202505884,3,4,4.0,138.0
146,1,8,5,20,0.1612956765551944,4,4,0.0,138.0
147,1,9,0,20,0.14166890783642458,4,5,1.0,138.0
148,1,10,0,20,0.12443036215355414,4,6,2.0,138.0
149,1,11,0,20,0.10928943592578338,4,7,3.0,138.0
150,1,12,0,20,0.09599088677597929,4,8,4.0,138.0
153,-1,3,0,0,0.0,0,0,,
154,1,1,0,0,0.4,0,1,1.0,153.0
157,-1,3,0,0,0.0,0,0,,
158,1,1,5,5,0.4,1,0,0.0,157.0
159,1,2,5,10,0.3513272292526611,2,0,0.0,157.0
160,1,3,0,10,0.30857705503587973,2,1,1.0,157.0
161,1,4,0,10,0.2710288043917538,2,2,2.0,157.0
162,1,5,5,15,0.23804949723654079,3,2,0.0,157.0
163,1,6,0,15,0.2090831757227572,3,3,1.0,157.0
164,1,7,5,20,0.18364153202505884,4,3,0.0,157.0
165,1,8,0,20,0.1612956765551944,4,4,1.0,157.0
166,1,9,0,20,0.14166890783642458,4,5,2.0,157.0
167,1,10,0,20,0.12443036215355414,4,6,3.0,157.0
168,1,11,0,20,0.10928943592578338,4,7,4.0,157.0
169,1,12,0,20,0.09599088677597929,4,8,5.0,157.0
172,-1,3,0,0,0.0,0,0,,
173,0,1,5,5,0.9,1,0,0.0,172.0
174,0,2,5,10,0.7904862658184875,2,0,0.0,172.0
175,0,3,0,10,0.6942983738307293,2,1,1.0,172.0
176,0,4,0,10,0.609814809881446,2,2,2.0,172.0
177,0,5,5,15,0.5356113687822168,3,2,0.0,172.0
178,0,6,5,20,0.4704371453762037,4,2,0.0,172.0
179,0,7,5,25,0.4131934470563824,5,2,0.0,172.0
180,0,8,0,25,0.36291527224918735,5,3,1.0,172.0
181,0,9,0,25,0.3187550426319553,5,4,2.0,172.0
182,0,10,0,25,0.27996831484549684,5,5,3.0,172.0
183,0,11,0,25,0.2459012308330126,5,6,4.0,172.0
184,0,12,0,25,0.21597949524595342,5,7,5.0,172.0
185,0,13,0,25,0.18969869410037274,5,8,6.0,172.0
186,0,14,0,25,0.16661579147783018,5,9,7.0,172.0
187,0,15,0,25,0.14634166092411305,5,10,8.0,172.0
190,-1,3,0,0,0.0,0,0,,
