time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
63,0,4,5,15,0.609814809881446,3,1,0.0,59.0
64,0,5,0,15,0.5356113687822168,3,2,1.0,59.0
65,0,6,5,20,0.4704371453762037,4,2,0.0,59.0
66,0,7,5,25,0.4131934470563824,5,2,0.0,59.0
67,0,8,0,25,0.36291527224918735,5,3,1.0,59.0
68,0,9,5,30,0.3187550426319553,6,3,0.0,59.0
69,0,10,0,30,0.27996831484549684,6,4,1.0,59.0
70,0,11,5,35,0.2459012308330126,7,4,0.0,59.0
71,0,12,0,35,0.21597949524595342,7,5,1.0,59.0
72,0,13,0,35,0.18969869410037274,7,6,2.0,59.0
75,-1,3,0,0,0.0,0,0,,
76,1,1,0,0,0.4,0,1,1.0,75.0
77,1,2,0,0,0.3513272292526611,0,2,2.0,75.0
80,-1,3,0,0,0.0,0,0,,
81,0,1,5,5,0.9,1,0,0.0,80.0
82,0,2,5,10,0.7904862658184875,2,0,0.0,80.0
83,0,3,0,10,0.6942983738307293,2,1,1.0,80.0
84,0,4,0,10,0.609814809881446,2,2,2.0,80.0
87,-1,3,0,0,0.0,0,0,,
88,1,1,0,0,0.4,0,1,1.0,87.0
89,1,2,0,0,0.3513272292526611,0,2,2.0,87.0
92,-1,3,0,0,0.0,0,0,,
93,1,1,0,0,0.4,0,1,1.0,92.0
94,1,2,5,5,0.3513272292526611,1,1,0.0,92.0
95,1,3,5,10,0.30857705503587973,2,1,0.0,92.0
96,1,4,0,10,0.2710288043917538,2,2,1.0,92.0
97,1,5,0,10,0.23804949723654079,2,3,2.0,92.0
100,-1,3,0,0,0.0,0,0,,
101,1,1,0,0,0.4,0,1,1.0,100.0
102,1,2,0,0,0.3513272292526611,0,2,2.0,100.0
105,-1,3,0,0,0.0,0,0,,
106,0,1,5,5,0.9,1,0,0.0,105.0
107,0,2,5,10,0.7904862658184875,2,0,0.0,105.0
108,0,3,5,15,0.6942983738307293,3,0,0.0,105.0
109,0,4,0,15,0.609814809881446,3,1,1.0,105.0
110,0,5,0,15,0.5356113687822168,3,2,2.0,105.0
113,-1,3,0,0,0.0,0,0,,
114,0,1,5,5,0.9,1,0,0.0,113.0
115,0,2,5,10,0.7904862658184875,2,0,0.0,113.0
116,0,3,5,15,0.6942983738307293,3,0,0.0,113.0
117,0,4,0,15,0.609814809881446,3,1,1.0,113.0
118,0,5,0,15,0.5356113687822168,3,2,2.0,113.0
121,-1,3,0,0,0.0,0,0,,
122,1,1,0,0,0.4,0,1,1.0,121.0
123,1,2,0,0,0.3513272292526611,0,2,2.0,121.0
126,-1,3,0,0,0.0,0,0,,
127,1,1,0,0,0.4,0,1,1.0,126.0
128,1,2,0,0,0.3513272292526611,0,2,2.0,126.0
131,-1,3,0,0,0.0,0,0,,
132,1,1,5,5,0.4,1,0,0.0,131.0
133,1,2,0,5,0.3513272292526611,1,1,1.0,131.0
134,1,3,0,5,0.30857705503587973,1,2,2.0,131.0
137,-1,3,0,0,0.0,0,0,,
138,0,1,5,5,0.9,1,0,0.0,137.0
139,0,2,5,10,0.7904862658184875,2,0,0.0,137.0
140,0,3,5,15,0.6942983738307293,3,0,0.0,137.0
141,0,4,5,20,0.609814809881446,4,0,0.0,137.0
142,0,5,5,25,0.5356113687822168,5,0,0.0,137.0
143,0,6,5,30,0.4704371453762037,6,0,0.0,137.0
144,0,7,0,30,0.4131934470563824,6,1,1.0,137.0
145,0,8,0,30,0.36291527224918735,6,2,2.0,137.0
148,-1,3,0,0,0.0,0,0,,
