time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
1,0,1,5,5,0.9,1,0,0.0,0.0
2,0,2,5,10,0.7904862658184875,2,0,0.0,0.0
3,0,3,5,15,0.6942983738307293,3,0,0.0,0.0
4,0,4,5,20,0.609814809881446,4,0,0.0,0.0
5,0,5,0,20,0.5356113687822168,4,1,1.0,0.0
6,0,6,5,25,0.4704371453762037,5,1,0.0,0.0
7,0,7,5,30,0.4131934470563824,6,1,0.0,0.0
8,0,8,0,30,0.36291527224918735,6,2,1.0,0.0
9,0,9,0,30,0.3187550426319553,6,3,2.0,0.0
10,0,10,0,30,0.27996831484549684,6,4,3.0,0.0
11,0,11,0,30,0.2459012308330126,6,5,4.0,0.0
12,0,12,0,30,0.21597949524595342,6,6,5.0,0.0
13,0,13,0,30,0.18969869410037274,6,7,6.0,0.0
14,0,14,0,30,0.16661579147783018,6,8,7.0,0.0
15,0,15,0,30,0.14634166092411305,6,9,8.0,0.0
16,0,16,0,30,0.12853452564175263,6,10,9.0,0.0
17,0,17,0,30,0.11289419689255517,6,11,10.0,0.0
18,0,18,0,30,0.09915701348241447,6,12,11.0,0.0
21,-1,3,0,0,0.0,0,0,,
22,1,1,0,0,0.4,0,1,1.0,21.0
25,-1,3,0,0,0.0,0,0,,
26,0,1,0,0,0.9,0,1,1.0,25.0
29,-1,3,0,0,0.0,0,0,,
30,1,1,5,5,0.4,1,0,0.0,29.0
31,1,2,5,10,0.3513272292526611,2,0,0.0,29.0
32,1,3,0,10,0.30857705503587973,2,1,1.0,29.0
33,1,4,0,10,0.2710288043917538,2,2,2.0,29.0
34,1,5,0,10,0.23804949723654079,2,3,3.0,29.0
35,1,6,5,15,0.2090831757227572,3,3,0.0,29.0
36,1,7,5,20,0.18364153202505884,4,3,0.0,29.0
37,1,8,0,20,0.1612956765551944,4,4,1.0,29.0
38,1,9,0,20,0.14166890783642458,4,5,2.0,29.0
39,1,10,5,25,0.12443036215355414,5,5,0.0,29.0
40,1,11,5,30,0.10928943592578338,6,5,0.0,29.0
41,1,12,0,30,0.09599088677597929,6,6,1.0,29.0
42,1,13,0,30,0.08431053071127678,6,7,2.0,29.0
43,1,14,0,30,0.07405146287903563,6,8,3.0,29.0
44,1,15,0,30,0.06504073818849469,6,9,4.0,29.0
45,1,16,0,30,0.057126455840778946,6,10,5.0,29.0
46,1,17,0,30,0.05017519861891341,6,11,6.0,29.0
47,1,18,0,30,0.044069783769961984,6,12,7.0,29.0
50,-1,3,0,0,0.0,0,0,,
51,1,1,0,0,0.4,0,1,1.0,50.0
54,-1,3,0,0,0.0,0,0,,
